file,prompt_id,seed,tag,L,grad,problems,grad_ratio,dL,passed
S03_cyberpunk_s42_baseline_00001_.png,S03_cyberpunk,42,baseline,115.12376251220704,3.952850175010184,,1.0,0.0,True
S03_cyberpunk_s42_scrA_neg_00001_.png,S03_cyberpunk,42,scrA_neg,115.84061203002929,3.7440491178853312,,0.9471770879541836,0.7168495178222543,True
S03_cyberpunk_s42_scrA_pos_00001_.png,S03_cyberpunk,42,scrA_pos,115.23609237670898,4.108921478818962,,1.0394832328317063,0.1123298645019446,True
S03_cyberpunk_s42_scrB_neg_00001_.png,S03_cyberpunk,42,scrB_neg,143.47659301757812,3.1400589017775076,,0.7943784263893628,28.352830505371088,False
S03_cyberpunk_s42_scrB_pos_00001_.png,S03_cyberpunk,42,scrB_pos,86.77356491088867,3.923155103508262,,0.9924876809929065,-28.35019760131837,False
S04_gouache_s1337_B1_neg_00001_.png,S04_gouache,1337,B1_neg,135.22985305786133,4.67578672325582,,1.0066213753338638,-0.06354827880858238,True
S04_gouache_s1337_B1_pos_00001_.png,S04_gouache,1337,B1_pos,139.18232955932618,4.935937862924872,,1.062627714696149,3.8889282226562614,True
S04_gouache_s1337_B6_neg_00001_.png,S04_gouache,1337,B6_neg,134.46520919799804,5.886017258347527,,1.2671644663277084,-0.8281921386718807,True
S04_gouache_s1337_B6_pos_00001_.png,S04_gouache,1337,B6_pos,136.33287658691407,3.8001212413163623,,0.8181047376142306,1.039475250244152,True
S04_gouache_s1337_baseline_00001_.png,S04_gouache,1337,baseline,135.29340133666992,4.645030234635156,,1.0,0.0,True
S04_gouache_s1337_scrA_neg_00001_.png,S04_gouache,1337,scrA_neg,137.0207321166992,4.596688135895369,,0.9895927267858604,1.7273307800292912,True
S04_gouache_s1337_scrA_pos_00001_.png,S04_gouache,1337,scrA_pos,134.26790390014648,4.830086445836235,,1.0398396139213966,-1.0254974365234375,True
S04_gouache_s1337_scrB_neg_00001_.png,S04_gouache,1337,scrB_neg,163.23521728515624,3.355858633768377,,0.7224621723117725,27.941815948486322,False
S04_gouache_s1337_scrB_pos_00001_.png,S04_gouache,1337,scrB_pos,103.75766525268554,5.4624460110632125,,1.175976416758945,-31.535736083984375,False
S04_gouache_s4242145_B1_neg_00001_.png,S04_gouache,4242145,B1_neg,132.42054443359376,4.702919578862717,,1.013524493108905,-1.466552734375,True
S04_gouache_s4242145_B1_pos_00001_.png,S04_gouache,4242145,B1_pos,137.9800231933594,4.83896081299752,,1.042842690147207,4.092926025390625,True
S04_gouache_s4242145_B6_neg_00001_.png,S04_gouache,4242145,B6_neg,135.26865921020507,5.9789623316188605,,1.2885240040478552,1.381562042236311,True
S04_gouache_s4242145_B6_pos_00001_.png,S04_gouache,4242145,B6_pos,130.91311645507812,4.135062057906274,,0.8911457246791377,-2.9739807128906364,True
