prompt_id,seed,condition,cond_tag,block_name,angle_label,angle_deg,image_path,run_id,file,prompt_dir,prompt_sha1,rel_path,width_px,height_px,paper_L,paper_C,paper_hue_deg,paper_frac,paper_hex,ink_L,ink_C,ink_hue_deg,ink_frac,ink_hex,subject_frac,tonal_range,step_regularity,effective_steps,top2_mass_share,chroma_spread,sw1_L,sw1_C,sw1_hue_deg,sw1_share,sw1_hex,sw2_L,sw2_C,sw2_hue_deg,sw2_share,sw2_hex,sw3_L,sw3_C,sw3_hue_deg,sw3_share,sw3_hex,sw4_L,sw4_C,sw4_hue_deg,sw4_share,sw4_hex,sw5_L,sw5_C,sw5_hue_deg,sw5_share,sw5_hex,sw6_L,sw6_C,sw6_hue_deg,sw6_share,sw6_hex
P02,P02_s3141592_B4_neg_low_00001_,,B4_neg_low,B4,low,-5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_B4_neg_low_00001_.png,,P02_s3141592_B4_neg_low_00001_.png,,7919c95fcf,P02_s3141592_B4_neg_low_00001_.png,1024,1280,88.814,11.1676,106.51,0.1047,#e2e0cb,4.369,1.5602,81.32,0.2113,#110f0c,0.8424,79.8922,14.3372,4,0.3677,32.6689,3.4564,1.1841,76.84,0.2257,#0e0c0a,42.9153,33.853,43.37,0.0608,#955440,46.9446,11.1146,73.06,0.142,#7c6d5e,57.8801,21.5186,72.6,0.0443,#a38668,58.6314,26.953,128.09,0.0333,#7d9467,83.3486,12.2102,186.66,0.1285,#b5d7d2
P02,P02_s3141592_B4_neg_mid_00001_,,B4_neg_mid,B4,mid,-10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_B4_neg_mid_00001_.png,,P02_s3141592_B4_neg_mid_00001_.png,,7919c95fcf,P02_s3141592_B4_neg_mid_00001_.png,1024,1280,88.7181,11.4358,105.14,0.1113,#e2e0ca,4.1699,1.5686,81.43,0.1998,#100e0b,0.8367,79.9302,13.1999,6,0.3649,33.818,3.7361,1.2955,82.9,0.2262,#0f0d0a,45.9029,35.1135,46.14,0.0674,#9d5c44,53.7469,26.1659,132.61,0.056,#6d885f,62.1507,33.8251,85.23,0.0167,#ae935a,70.9984,22.7926,58.14,0.027,#d0a58b,83.6663,12.0005,185.27,0.1387,#b6d7d2
P02,P02_s3141592_B4_pos_high_00001_,,B4_pos_high,B4,high,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_B4_pos_high_00001_.png,,P02_s3141592_B4_pos_high_00001_.png,,7919c95fcf,P02_s3141592_B4_pos_high_00001_.png,1024,1280,84.2255,14.442,85.94,0.1236,#dfd0b7,5.5682,1.458,81.77,0.2073,#141210,0.9017,79.9199,10.5731,4,0.3897,36.495,4.2058,1.0229,66.88,0.1937,#100e0d,35.8923,16.8436,144.16,0.0913,#435a44,51.4625,26.3091,132.41,0.0947,#688259,56.3468,37.5179,55.63,0.0385,#b87852,79.7292,26.1412,66.03,0.0111,#e9bd9a,84.1257,10.4597,187.59,0.196,#bbd8d4
P02,P02_s3141592_B4_pos_low_00001_,,B4_pos_low,B4,low,5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_B4_pos_low_00001_.png,,P02_s3141592_B4_pos_low_00001_.png,,7919c95fcf,P02_s3141592_B4_pos_low_00001_.png,1024,1280,85.3176,14.8728,85.61,0.0898,#e3d3b9,5.628,1.8003,73.38,0.2442,#14120f,0.9198,79.6958,15.8246,5,0.402,32.9827,4.171,1.4339,64.7,0.224,#110e0c,50.7166,24.9276,134.9,0.0655,#65805a,51.8579,34.4166,56.48,0.0295,#a86e4b,63.5663,14.4545,75.48,0.0473,#aa9781,76.1073,25.2204,64.98,0.0178,#deb492,83.8668,10.3807,184.89,0.1779,#bbd7d2
P02,P02_s3141592_B4_pos_mid_00001_,,B4_pos_mid,B4,mid,10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_B4_pos_mid_00001_.png,,P02_s3141592_B4_pos_mid_00001_.png,,7919c95fcf,P02_s3141592_B4_pos_mid_00001_.png,1024,1280,83.8181,15.9263,82.77,0.1072,#e1cfb4,4.8821,1.631,74.84,0.2274,#13100e,0.918,81.6405,5.6117,6,0.2876,33.5447,3.6697,1.3145,63.49,0.2157,#0f0d0b,30.5194,11.3134,56.37,0.0719,#57443a,45.5402,34.8592,49.11,0.0637,#9a5c41,56.3996,27.8283,124.68,0.0361,#7a8e5f,68.8397,21.2571,69.2,0.0502,#c3a285,85.3102,7.8777,163.3,0.0707,#c8d9d1
P02,P02_s3141592_B5_neg_high_00001_,,B5_neg_high,B5,high,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_B5_neg_high_00001_.png,,P02_s3141592_B5_neg_high_00001_.png,,7919c95fcf,P02_s3141592_B5_neg_high_00001_.png,1024,1280,84.0792,14.7158,82.55,0.0887,#e1d0b6,5.0926,2.0319,79.8,0.2506,#13110d,0.9282,80.1446,15.1363,5,0.4302,34.117,3.6972,1.5657,73.01,0.229,#0f0d0a,48.8272,35.238,43.64,0.0431,#a7624c,53.8406,35.6827,75.68,0.0179,#a17a45,57.7189,28.7842,130.67,0.0403,#779364,73.2378,23.4058,55.93,0.0229,#d8aa91,83.8418,10.0285,189.11,0.2011,#bbd7d4
P02,P02_s3141592_B5_neg_low_00001_,,B5_neg_low,B5,low,-5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_B5_neg_low_00001_.png,,P02_s3141592_B5_neg_low_00001_.png,,7919c95fcf,P02_s3141592_B5_neg_low_00001_.png,1024,1280,88.4584,11.8962,100.03,0.0861,#e3dec8,5.2698,1.8966,74.64,0.2223,#14110e,0.8856,79.3426,14.8857,5,0.3863,29.3721,3.9933,1.5146,67.79,0.215,#100e0b,45.2912,30.8867,43.16,0.0578,#985c49,53.5588,25.4467,134.9,0.064,#6c8860,53.8836,30.7285,76.54,0.0166,#9d7b4d,59.6856,13.7223,68.98,0.0482,#a18c7a,83.3359,10.8802,187.42,0.1714,#b8d6d2
P02,P02_s3141592_B5_neg_mid_00001_,,B5_neg_mid,B5,mid,-10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_B5_neg_mid_00001_.png,,P02_s3141592_B5_neg_mid_00001_.png,,7919c95fcf,P02_s3141592_B5_neg_mid_00001_.png,1024,1280,84.5411,14.9062,83.32,0.083,#e2d1b7,5.2976,1.8755,77.88,0.2339,#14110e,0.9318,80.013,15.116,5,0.4143,33.2692,3.8237,1.4809,65.43,0.213,#100d0b,48.3965,34.7501,43.91,0.0425,#a5614c,54.1549,33.7695,77.77,0.0179,#9f7c48,56.5886,27.7632,130.78,0.0446,#759062,73.8071,22.1488,56.79,0.0231,#d7ad94,83.8367,9.9488,186.39,0.2013,#bbd7d3
P02,P02_s3141592_B5_pos_high_00001_,,B5_pos_high,B5,high,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_B5_pos_high_00001_.png,,P02_s3141592_B5_pos_high_00001_.png,,7919c95fcf,P02_s3141592_B5_pos_high_00001_.png,1024,1280,86.6389,13.898,92.58,0.1113,#e3d8bf,6.3985,1.5166,84.21,0.1949,#151412,0.8726,76.2065,13.7956,5,0.3654,28.8743,4.789,0.9328,69.84,0.1823,#12100f,43.9732,29.8071,47.6,0.0527,#915a44,50.4357,29.1061,81.52,0.0164,#8f7447,53.0583,25.999,127.27,0.0725,#70855a,58.6966,14.9082,78.53,0.0618,#9c8b74,80.9955,11.0586,177.71,0.1831,#b3cfc8
P02,P02_s3141592_B5_pos_low_00001_,,B5_pos_low,B5,low,5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_B5_pos_low_00001_.png,,P02_s3141592_B5_pos_low_00001_.png,,7919c95fcf,P02_s3141592_B5_pos_low_00001_.png,1024,1280,89.0118,10.5883,110.45,0.1186,#e0e1cd,4.5492,1.6194,75.99,0.2037,#120f0d,0.8398,79.1879,14.06,5,0.3401,31.638,3.4826,1.2795,65.69,0.2107,#0f0c0a,43.2923,32.9175,44.77,0.0647,#945641,49.209,30.2161,77.8,0.0175,#8f7043,55.0998,27.2498,129.05,0.0718,#738b5f,58.6877,15.6113,69.34,0.0479,#a08974,82.6705,12.5616,186.89,0.1294,#b2d5d0
P02,P02_s3141592_B5_pos_mid_00001_,,B5_pos_mid,B5,mid,10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_B5_pos_mid_00001_.png,,P02_s3141592_B5_pos_mid_00001_.png,,7919c95fcf,P02_s3141592_B5_pos_mid_00001_.png,1024,1280,88.9036,10.5923,104.72,0.1201,#e2e0cc,6.072,1.906,81.58,0.1975,#151310,0.8448,77.0936,12.9998,4,0.3442,32.8601,4.9544,1.4473,75.31,0.2024,#12100e,42.8331,32.221,45.64,0.0629,#925640,53.1203,27.0907,127.03,0.0679,#708659,56.1602,34.3074,79.59,0.0181,#a3814c,60.4812,15.7552,73.53,0.0586,#a48e78,82.048,12.4038,187.01,0.1418,#b1d3ce
P02,3141592,B6_neg,B6_neg_high,B6,high,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_B6_neg_high_00001_.png,131.0,P02_s3141592_B6_neg_high_00001_.png,,7919c95fcf,P02_s3141592_B6_neg_high_00001_.png,1024,1280,86.9365,8.6434,280.39,0.2691,#d5d9ea,13.7641,29.49,302.63,0.1071,#241d46,0.733,63.2527,10.6783,4,0.2279,17.7862,9.4739,28.2673,302.9,0.0739,#1b143b,41.4134,39.9564,306.71,0.1178,#6d5697,43.9269,28.0721,291.1,0.1101,#606493,47.8649,29.5614,325.79,0.0327,#8e648e,63.4019,33.6069,306.92,0.0554,#a68fc9,72.7265,22.1702,294.4,0.0568,#b1afd7
P02,3141592,B6_neg,B6_neg_low,B6,low,-5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_B6_neg_low_00001_.png,132.0,P02_s3141592_B6_neg_low_00001_.png,,7919c95fcf,P02_s3141592_B6_neg_low_00001_.png,1024,1280,89.5548,6.3849,90.19,0.0823,#e6e1d5,5.2403,2.2914,312.37,0.2322,#131114,0.8814,80.2181,11.8144,5,0.3942,21.3434,3.9096,2.3182,309.16,0.2221,#0f0d11,40.4512,23.6616,31.21,0.0347,#84524c,42.2099,9.4026,167.77,0.1053,#546860,53.0502,13.4906,135.21,0.0278,#74836e,73.3892,16.3203,50.39,0.022,#d0ad9e,84.1276,9.6783,213.19,0.1722,#bcd7db
P02,3141592,B6_neg,B6_neg_mid,B6,mid,-10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_B6_neg_mid_00001_.png,133.0,P02_s3141592_B6_neg_mid_00001_.png,,7919c95fcf,P02_s3141592_B6_neg_mid_00001_.png,1024,1280,88.1846,3.7041,34.49,0.0834,#e5dbd9,5.8975,11.4636,297.81,0.2473,#141121,0.8445,79.1736,10.8219,5,0.3628,16.5785,4.6363,10.9676,296.52,0.2334,#110e1e,38.8301,19.9026,354.53,0.027,#79505f,52.854,26.8475,17.17,0.0182,#ac6d72,54.8027,13.1779,52.99,0.0146,#987e71,74.2495,16.0493,12.67,0.0184,#d6acb1,83.8099,10.269,246.47,0.1294,#bfd4e2
P02,3141592,B6_pos,B6_pos_high,B6,high,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_B6_pos_high_00001_.png,134.0,P02_s3141592_B6_pos_high_00001_.png,,7919c95fcf,P02_s3141592_B6_pos_high_00001_.png,1024,1280,78.646,33.2803,109.65,0.1039,#c3c788,1.8688,2.8549,76.24,0.2634,#0c0600,0.8955,70.2194,5.315,6,0.3809,52.2078,1.3777,2.0821,78.5,0.265,#080500,9.2536,14.5615,69.73,0.0845,#261701,26.3616,30.8482,110.07,0.0683,#3c420e,33.8222,38.8344,82.03,0.0956,#664b0c,51.3773,54.2899,112.97,0.0495,#6f8319,71.5972,27.5002,141.57,0.1158,#92ba90
P02,3141592,B6_pos,B6_pos_low,B6,low,5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_B6_pos_low_00001_.png,135.0,P02_s3141592_B6_pos_low_00001_.png,,7919c95fcf,P02_s3141592_B6_pos_low_00001_.png,1024,1280,84.8263,21.0469,98.62,0.1174,#ddd4ad,5.0755,4.5886,97.78,0.201,#131107,0.8899,77.2541,15.4509,4,0.3762,40.964,4.1379,4.0214,96.29,0.2042,#110e05,45.7707,41.7097,54.92,0.06,#9f5b34,52.9733,42.4464,81.01,0.0148,#9d7934,53.3596,24.3591,88.42,0.1462,#8f7e56,57.1516,44.9854,124.0,0.0652,#729445,81.392,15.8244,159.62,0.1721,#b0d2bf
P02,3141592,B6_pos,B6_pos_mid,B6,mid,10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_B6_pos_mid_00001_.png,136.0,P02_s3141592_B6_pos_mid_00001_.png,,7919c95fcf,P02_s3141592_B6_pos_mid_00001_.png,1024,1280,82.1132,29.5466,105.8,0.1179,#d1cf97,5.7728,7.1917,99.71,0.1578,#161304,0.8796,71.4382,5.7985,6,0.2821,49.7605,4.1259,5.5166,99.38,0.1453,#110f02,28.8992,28.1141,82.84,0.0682,#554118,43.3163,48.8991,64.52,0.0479,#965719,55.5518,55.2771,114.53,0.064,#778e25,68.4967,44.4849,88.98,0.0389,#c1a455,75.564,23.6992,142.87,0.1367,#a0c39f
P02,3141592,baseline,baseline,baseline,none,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_baseline_00001_.png,137.0,P02_s3141592_baseline_00001_.png,,7919c95fcf,P02_s3141592_baseline_00001_.png,1024,1280,88.8062,10.8295,104.8,0.0992,#e2e0cb,4.6384,1.5766,71.77,0.2156,#120f0d,0.8601,79.6895,15.3429,5,0.3632,32.5921,3.5264,1.2742,63.69,0.2187,#0f0c0a,49.474,33.8663,50.84,0.0359,#a4674a,52.4781,25.3457,134.62,0.0607,#69855e,60.4047,14.8251,76.02,0.0547,#a28f79,73.2054,25.0692,64.67,0.0262,#d6ac8b,83.2159,11.6637,187.74,0.1445,#b5d6d2
P02,3141592,scrA_neg,scrA_neg_high,scrA,high,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_scrA_neg_high_00001_.png,138.0,P02_s3141592_scrA_neg_high_00001_.png,,7919c95fcf,P02_s3141592_scrA_neg_high_00001_.png,1024,1280,89.5663,13.3899,100.57,0.0927,#e7e2c8,6.2192,1.414,72.79,0.1868,#151312,0.8587,79.219,14.3683,4,0.3241,31.6751,4.5059,0.9887,46.16,0.1777,#110f0e,46.5474,32.6638,43.01,0.0529,#9d5e4a,50.69,30.5622,80.07,0.0191,#917445,52.0783,24.7289,131.25,0.0761,#6b835c,68.0417,17.9821,70.06,0.0446,#bca188,83.7249,10.6201,173.62,0.1464,#bcd7ce
P02,3141592,scrA_neg,scrA_neg_low,scrA,low,-5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_scrA_neg_low_00001_.png,139.0,P02_s3141592_scrA_neg_low_00001_.png,,7919c95fcf,P02_s3141592_scrA_neg_low_00001_.png,1024,1280,89.5485,11.957,101.26,0.095,#e6e2cb,4.7969,1.4849,75.3,0.2059,#12100e,0.8604,80.5326,11.8887,5,0.3477,28.0921,3.4524,1.0939,63.55,0.2018,#0e0c0a,42.1004,29.186,41.74,0.0744,#8d5544,50.8343,27.8092,75.19,0.0211,#93744b,55.1799,24.2197,133.47,0.0619,#728b65,69.3458,17.1962,71.94,0.0659,#bea58c,83.985,11.0432,184.92,0.146,#b9d8d3
P02,3141592,scrA_neg,scrA_neg_mid,scrA,mid,-10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_scrA_neg_mid_00001_.png,140.0,P02_s3141592_scrA_neg_mid_00001_.png,,7919c95fcf,P02_s3141592_scrA_neg_mid_00001_.png,1024,1280,89.2026,13.181,101.38,0.0912,#e5e1c8,5.6177,1.64,80.47,0.1888,#141210,0.8738,80.5292,14.6306,4,0.3364,28.4564,4.2028,1.2917,65.04,0.1795,#110e0c,46.4512,28.7446,42.88,0.0555,#98604e,50.4275,29.7481,79.8,0.0177,#907446,52.854,23.8983,134.82,0.0794,#6b8661,63.6678,12.8712,79.47,0.055,#a79884,84.7321,10.8507,181.64,0.1569,#bcdad4
P02,3141592,scrA_pos,scrA_pos_high,scrA,high,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_scrA_pos_high_00001_.png,141.0,P02_s3141592_scrA_pos_high_00001_.png,,7919c95fcf,P02_s3141592_scrA_pos_high_00001_.png,1024,1280,88.1874,11.5163,102.24,0.1064,#e2dec8,3.4006,1.0762,40.54,0.2357,#0f0c0b,0.8811,79.148,13.4659,5,0.38,35.0794,2.5664,0.9388,21.31,0.2395,#0c0909,42.4248,35.3903,42.52,0.0658,#95523e,46.7711,24.3967,133.49,0.0789,#5d7651,54.1783,36.0182,80.52,0.0137,#9e7c44,60.2663,15.0135,55.79,0.0736,#a88b7c,81.7144,13.7075,188.11,0.1405,#acd3ce
P02,3141592,scrA_pos,scrA_pos_low,scrA,low,5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_scrA_pos_low_00001_.png,142.0,P02_s3141592_scrA_pos_low_00001_.png,,7919c95fcf,P02_s3141592_scrA_pos_low_00001_.png,1024,1280,86.8036,12.9222,88.59,0.0997,#e4d8c1,4.3558,1.5229,69.12,0.2391,#110f0c,0.9041,80.7031,17.8059,4,0.4147,33.1445,3.296,1.2465,60.29,0.2356,#0e0b09,52.6892,34.3909,58.76,0.0322,#a9714c,57.0178,27.6732,131.42,0.037,#759164,57.1618,12.551,68.33,0.0973,#998675,76.4664,23.5659,65.15,0.0243,#ddb596,83.9991,11.3192,187.41,0.1791,#b8d8d4
P02,3141592,scrA_pos,scrA_pos_mid,scrA,mid,10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_scrA_pos_mid_00001_.png,143.0,P02_s3141592_scrA_pos_mid_00001_.png,,7919c95fcf,P02_s3141592_scrA_pos_mid_00001_.png,1024,1280,88.78,10.8371,101.49,0.1021,#e3dfcb,4.0255,1.1424,58.57,0.2349,#100e0c,0.8725,79.5969,12.5838,5,0.3938,37.0309,3.2618,1.0555,43.83,0.2453,#0e0b0a,42.7771,38.0864,43.31,0.0468,#99513b,51.4512,29.2244,128.62,0.0654,#698253,54.523,31.353,68.6,0.0205,#a57a50,71.0677,19.1245,64.81,0.0565,#c8a88f,82.8587,12.4494,190.47,0.1486,#b2d5d2
P02,3141592,scrB_neg,scrB_neg_high,scrB,high,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_scrB_neg_high_00001_.png,144.0,P02_s3141592_scrB_neg_high_00001_.png,,7919c95fcf,P02_s3141592_scrB_neg_high_00001_.png,1024,1280,94.3241,45.9161,123.15,0.1773,#d9faa3,13.8321,15.7803,101.98,0.06,#26240c,0.8261,82.3933,17.4759,4,0.2201,61.8777,8.5718,12.1417,104.93,0.0508,#1b1903,58.1247,74.0193,59.03,0.0383,#db6d0e,62.0193,63.5959,78.64,0.0417,#c48b19,65.1617,69.789,110.16,0.1138,#94a80d,72.0912,39.4526,115.49,0.0228,#a9b86e,90.9651,54.3771,102.53,0.1063,#f0e97d
P02,3141592,scrB_neg,scrB_neg_low,scrB,low,-5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_scrB_neg_low_00001_.png,145.0,P02_s3141592_scrB_neg_low_00001_.png,,7919c95fcf,P02_s3141592_scrB_neg_low_00001_.png,1024,1280,91.0192,20.989,106.63,0.1173,#e9e7bf,9.0257,7.8888,103.42,0.1578,#1b1a0e,0.8612,79.9655,17.028,4,0.3007,45.6736,6.7119,6.4124,104.72,0.1417,#171509,54.5455,44.9891,57.95,0.0639,#b97141,58.2739,28.1789,92.35,0.134,#9b8b5b,63.8306,51.6662,121.25,0.062,#84a648,67.0431,52.086,86.08,0.0228,#c39f42,86.6774,17.2019,156.61,0.159,#bee1cc
P02,3141592,scrB_neg,scrB_neg_mid,scrB,mid,-10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_scrB_neg_mid_00001_.png,146.0,P02_s3141592_scrB_neg_mid_00001_.png,,7919c95fcf,P02_s3141592_scrB_neg_mid_00001_.png,1024,1280,91.5837,34.8987,106.05,0.1134,#eceaa6,13.0518,13.4713,99.89,0.0961,#25220e,0.8638,81.4679,15.8225,4,0.318,55.8111,9.9072,11.6179,101.08,0.0849,#1e1c08,52.5483,56.1844,122.6,0.1481,#608923,55.4115,43.3189,89.14,0.0606,#9b8237,57.4481,65.0564,63.95,0.0396,#cc741b,65.1103,67.429,114.29,0.0723,#8ca91f,91.375,29.6072,135.33,0.1699,#ccf1be
P02,3141592,scrB_pos,scrB_pos_high,scrB,high,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_scrB_pos_high_00001_.png,147.0,P02_s3141592_scrB_pos_high_00001_.png,,7919c95fcf,P02_s3141592_scrB_pos_high_00001_.png,1024,1280,68.2039,13.2661,306.79,0.0562,#aca2b9,0.8114,6.7629,296.05,0.3176,#040111,0.9653,78.2023,8.9148,5,0.3243,35.7308,0.482,5.3718,294.73,0.2323,#02000d,15.9835,21.7223,333.73,0.0393,#3c1d36,36.8769,28.6446,311.23,0.0266,#644d7a,40.8268,29.1909,276.24,0.092,#436190,49.4731,41.1026,282.21,0.0474,#5374ba,78.6844,11.0075,312.51,0.0114,#cabfd2
P02,3141592,scrB_pos,scrB_pos_low,scrB,low,5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_scrB_pos_low_00001_.png,148.0,P02_s3141592_scrB_pos_low_00001_.png,,7919c95fcf,P02_s3141592_scrB_pos_low_00001_.png,1024,1280,81.631,5.4466,73.42,0.0895,#d2cac1,2.9929,3.3018,304.98,0.2886,#0d0a10,0.8958,74.0519,3.4848,6,0.4365,16.5114,2.1677,2.9955,304.56,0.2818,#0a070e,22.6898,8.8363,345.68,0.0709,#41323a,37.2585,19.507,34.24,0.0453,#764e47,49.1538,9.1518,136.23,0.0298,#6e786a,65.5394,10.9005,37.46,0.0276,#b49a94,76.2195,10.9384,220.66,0.1546,#a4c1c9
P02,3141592,scrB_pos,scrB_pos_mid,scrB,mid,10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P02_s3141592_scrB_pos_mid_00001_.png,149.0,P02_s3141592_scrB_pos_mid_00001_.png,,7919c95fcf,P02_s3141592_scrB_pos_mid_00001_.png,1024,1280,77.3901,2.9883,328.55,0.0791,#c3bec2,1.319,5.4213,297.04,0.3054,#060310,0.9178,67.1873,2.0487,6,0.393,15.7179,1.0547,5.0618,296.85,0.3035,#05020e,14.7234,16.7344,313.39,0.0895,#2d2036,24.3505,17.704,355.82,0.0342,#52303c,39.0363,1.9862,35.96,0.0243,#5f5b5a,54.6731,11.5979,329.68,0.0308,#907d8d,68.2419,13.7075,253.89,0.0784,#91a9be
