recovered_path,file,prompt_dir,prompt_sha1,rel_path,width_px,height_px,paper_L,paper_C,paper_hue_deg,paper_frac,paper_hex,ink_L,ink_C,ink_hue_deg,ink_frac,ink_hex,subject_frac,tonal_range,step_regularity,effective_steps,top2_mass_share,chroma_spread,sw1_L,sw1_C,sw1_hue_deg,sw1_share,sw1_hex,sw2_L,sw2_C,sw2_hue_deg,sw2_share,sw2_hex,sw3_L,sw3_C,sw3_hue_deg,sw3_share,sw3_hex,sw4_L,sw4_C,sw4_hue_deg,sw4_share,sw4_hex,sw5_L,sw5_C,sw5_hue_deg,sw5_share,sw5_hex,sw6_L,sw6_C,sw6_hue_deg,sw6_share,sw6_hex,bench,prompt_id,seed,condition,output_folder
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s1337_Block_3_neg_00001_.png,S04_gouache_s1337_Block_3_neg_00001_.png,,,,1024,1280,84.0633,15.2705,85.12,0.1282,#e0d0b5,19.1916,5.4972,278.18,0.1626,#2c2f36,0.9249,69.0794,5.1129,5,0.2057,59.5879,12.0098,3.2044,331.07,0.074,#231e22,26.6929,30.2331,29.12,0.0575,#682d2a,45.411,62.7923,38.67,0.0553,#be412c,49.3546,19.7065,226.73,0.1317,#467d8d,65.3752,53.0479,65.95,0.0642,#d88e47,81.0892,30.2263,77.73,0.039,#e9c493,rotations_triangolo,S04_gouache,1337,Block_3_neg,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s1337_scramble_C_00001_.png,S04_gouache_s1337_scramble_C_00001_.png,,,,1024,1280,84.2752,8.2206,85.55,0.1459,#dad1c3,11.581,8.8499,287.21,0.1343,#1c1e2a,0.8793,67.7801,8.8187,5,0.3239,65.7274,9.9079,7.1134,292.79,0.1296,#1b1a24,16.2126,27.3448,25.1,0.0323,#4a1719,41.7017,22.4651,101.97,0.0377,#68643e,44.1048,72.8408,35.73,0.0588,#c62c24,65.8228,47.6537,71.1,0.0602,#d0944e,77.688,15.7997,205.68,0.1943,#9ac8cc,rotations_triangolo,S04_gouache,1337,scramble_C,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S03_cyberpunk_s42_scramble_C_00001_.png,S03_cyberpunk_s42_scramble_C_00001_.png,,,,1024,1280,85.9445,1.9868,310.9,0.1936,#d8d6da,8.4539,10.0391,296.29,0.1704,#181724,0.8716,84.5923,6.7709,6,0.1958,48.8036,4.8181,2.9302,316.31,0.1022,#130f14,27.6204,51.7337,29.13,0.0534,#82141d,34.9172,47.3654,342.68,0.0422,#8a2f6a,55.2989,40.3658,69.47,0.0502,#ad7a43,65.6465,26.1785,245.76,0.0937,#68a7ca,89.4104,14.4897,76.16,0.033,#f2dec6,rotations_triangolo,S03_cyberpunk,42,scramble_C,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s4242145_Block_3_pos_00001_.png,S04_gouache_s4242145_Block_3_pos_00001_.png,,,,1024,1280,84.3957,12.9746,81.48,0.1181,#e0d1bb,21.7404,7.6935,262.95,0.1346,#2c353f,0.9027,61.8058,7.6881,5,0.1552,75.6455,16.7293,7.5928,248.04,0.0847,#1e2b33,23.7782,43.0671,29.56,0.0237,#6e181b,47.8762,83.2383,39.37,0.0224,#d92c19,49.3708,38.1651,104.07,0.0676,#7a7834,64.8522,51.1693,66.19,0.0705,#d58e49,78.5351,25.5134,73.59,0.0197,#e0bc95,rotations_triangolo,S04_gouache,4242145,Block_3_pos,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s4242145_Block_3_neg_00001_.png,S04_gouache_s4242145_Block_3_neg_00001_.png,,,,1024,1280,82.7136,14.0759,92.43,0.1535,#d8cdb4,19.7186,5.9306,268.56,0.178,#2b3038,0.8845,62.2389,7.7041,5,0.2325,66.956,16.8599,7.3894,270.17,0.1548,#242a34,23.5035,28.495,23.64,0.0407,#5f2628,44.8833,32.284,94.2,0.0587,#776a33,45.6744,74.3455,37.85,0.0219,#cb3122,60.0362,47.7565,65.51,0.0507,#c58244,79.0988,10.2993,181.28,0.0777,#aecac4,rotations_triangolo,S04_gouache,4242145,Block_3_neg,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s1337_scramble_D_00001_.png,S04_gouache_s1337_scramble_D_00001_.png,,,,1024,1280,82.9384,8.6098,81.36,0.1481,#d8cdbf,22.8359,8.9701,263.75,0.1642,#2d3844,0.8769,63.6548,4.6882,5,0.1383,65.4386,15.6295,4.7833,304.3,0.0862,#28262d,28.6048,41.7489,27.58,0.0285,#7b2528,48.1626,70.2219,36.19,0.0382,#d03d2f,52.9823,39.74,99.14,0.0304,#898039,66.5139,62.5323,69.88,0.0522,#de9133,79.2843,24.0453,65.15,0.0301,#e6bd9c,rotations_triangolo,S04_gouache,1337,scramble_D,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s42_Block_3_pos_00001_.png,S04_gouache_s42_Block_3_pos_00001_.png,,,,1024,1280,83.4336,11.3291,81.85,0.1034,#dccebb,19.5205,8.4992,262.05,0.119,#26303b,0.9175,61.1888,5.1318,5,0.2343,74.4018,19.4024,8.4493,263.39,0.1285,#26303b,30.1601,49.6187,32.41,0.0239,#862220,48.9295,82.8511,36.82,0.008,#df2b23,52.6001,40.6178,95.6,0.0411,#8c7e35,64.6922,60.7442,65.58,0.0612,#dd8a37,80.5912,10.045,194.9,0.1057,#b1cecc,rotations_triangolo,S04_gouache,42,Block_3_pos,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s4242145_scramble_D_00001_.png,S04_gouache_s4242145_scramble_D_00001_.png,,,,1024,1280,86.3901,14.2684,73.54,0.1457,#ead5bf,16.9583,5.3268,287.16,0.1072,#282931,0.8987,67.4634,5.6505,5,0.2273,67.3815,16.366,6.5879,269.01,0.109,#232932,29.7059,42.1654,39.52,0.0403,#7a2d1e,49.9855,73.9695,43.95,0.0462,#d3471f,53.5641,43.662,104.49,0.0655,#848433,70.9197,54.9935,73.97,0.0291,#e1a14b,83.8294,7.7439,186.17,0.1183,#c0d5d2,rotations_triangolo,S04_gouache,4242145,scramble_D,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s42_scramble_C_00001_.png,S04_gouache_s42_scramble_C_00001_.png,,,,1024,1280,82.122,11.9889,90.74,0.1385,#d5cbb6,14.5043,7.6082,282.11,0.1351,#21242f,0.9085,65.7321,7.1097,6,0.2739,71.2464,13.7969,7.4434,281.78,0.1437,#20232d,21.367,38.9462,28.8,0.0332,#63171a,44.1283,78.6898,36.86,0.037,#cb221c,65.0023,47.1911,67.4,0.0484,#d1904f,72.6292,16.3816,74.15,0.0479,#c6ae96,79.5291,11.7667,183.92,0.1302,#acccc6,rotations_triangolo,S04_gouache,42,scramble_C,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s42_Block_3_neg_00001_.png,S04_gouache_s42_Block_3_neg_00001_.png,,,,1024,1280,83.3058,17.8461,88.09,0.14,#deceae,16.8735,6.1929,268.24,0.1603,#242a32,0.917,70.019,4.9749,6,0.207,62.3658,10.5404,1.4762,330.84,0.0703,#1e1c1e,25.9692,31.0808,25.78,0.0396,#682a2a,47.2249,63.842,35.46,0.0462,#c74235,54.1939,26.3988,80.47,0.0765,#987e55,64.3526,48.9881,67.77,0.0411,#d08e4a,80.5594,8.9993,178.7,0.1305,#b6cdc7,rotations_triangolo,S04_gouache,42,Block_3_neg,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s4242145_scramble_C_00001_.png,S04_gouache_s4242145_scramble_C_00001_.png,,,,1024,1280,85.9672,11.3369,81.67,0.1498,#e3d5c2,15.5923,8.4556,271.81,0.1696,#202733,0.8871,71.2596,5.1201,6,0.2222,59.2417,11.7216,8.2428,265.67,0.1387,#17202a,23.0458,41.8764,30.72,0.0506,#6a1819,47.1581,67.4845,37.68,0.0377,#c93f2d,57.4491,27.8242,220.13,0.0835,#3896a8,68.6069,49.0527,80.36,0.03,#cea04e,82.9812,25.4994,76.55,0.0246,#ebc9a1,rotations_triangolo,S04_gouache,4242145,scramble_C,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S04_gouache_s42_scramble_D_00001_.png,S04_gouache_s42_scramble_D_00001_.png,,,,1024,1280,83.1758,9.7625,93.0,0.1548,#d6cfbd,18.7232,10.0702,279.35,0.1622,#282d3c,0.894,66.4718,4.2489,6,0.1298,68.2125,11.6771,3.6603,307.98,0.079,#201e23,27.2672,44.0429,25.85,0.0302,#7a1e25,47.0839,71.8728,38.92,0.041,#cc3b26,54.1579,35.5222,109.28,0.0269,#818646,66.5933,66.6217,69.36,0.0437,#e2902a,78.1489,30.2482,67.9,0.0508,#e7b88e,rotations_triangolo,S04_gouache,42,scramble_D,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S05_pencil_s1337_Block_3_neg_00001_.png,S05_pencil_s1337_Block_3_neg_00001_.png,,,,1024,1280,88.0907,1.1513,114.31,0.2475,#dddddb,18.8051,1.0786,52.27,0.1394,#2f2d2d,0.705,62.2151,5.7281,6,0.176,50.7734,15.6608,0.7248,49.06,0.13,#282726,38.9487,51.4982,27.56,0.0297,#a33538,50.1021,32.889,89.74,0.0203,#89753e,57.4748,27.6652,20.09,0.0226,#ba787b,69.7987,29.8866,76.32,0.0196,#c9a576,77.8759,12.6889,245.18,0.0459,#aac4d5,rotations_triangolo,S05_pencil,1337,Block_3_neg,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S05_pencil_s1337_Block_3_pos_00001_.png,S05_pencil_s1337_Block_3_pos_00001_.png,,,,1024,1280,88.1167,1.2487,116.46,0.2897,#dddddb,16.1589,1.8233,35.13,0.065,#2b2727,0.6561,68.0283,10.1529,4,0.2046,62.4807,12.0863,1.4248,41.25,0.0652,#221f1e,38.287,63.9055,34.35,0.0332,#ac2623,39.5477,36.3359,20.94,0.0274,#94444a,43.4772,26.6647,85.23,0.043,#78643a,67.5545,55.4196,79.76,0.0443,#cf9c3e,80.1146,14.6661,239.87,0.1395,#aaccde,rotations_triangolo,S05_pencil,1337,Block_3_pos,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S05_pencil_s1337_scramble_C_00001_.png,S05_pencil_s1337_scramble_C_00001_.png,,,,1024,1280,85.629,4.1806,95.75,0.2183,#d9d6ce,25.25,1.423,44.7,0.1328,#3e3b3a,0.758,58.2103,6.3964,5,0.1839,55.0407,18.596,1.0876,4.52,0.0777,#2f2d2d,38.8657,56.1284,30.68,0.0348,#a73030,39.682,30.7856,18.12,0.0442,#8d494f,49.3178,21.7689,89.84,0.0611,#827450,62.8714,36.2985,79.15,0.0551,#b79259,76.8063,10.4097,236.08,0.1062,#a9c1cd,rotations_triangolo,S05_pencil,1337,scramble_C,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S05_pencil_s4242145_Block_3_pos_00001_.png,S05_pencil_s4242145_Block_3_pos_00001_.png,,,,1024,1280,86.3347,4.6476,88.38,0.2315,#dcd8cf,26.1094,1.1352,39.55,0.1026,#403d3d,0.7095,62.5541,5.9656,5,0.1826,59.0513,17.7858,1.2413,38.07,0.0629,#2d2b2a,39.4034,60.2926,33.32,0.0253,#ac2e2a,42.3615,36.2506,19.25,0.0262,#9c4b52,53.4538,21.6406,93.37,0.0372,#8b7f5b,66.8313,40.6757,81.74,0.0325,#c39d5a,80.34,11.0047,238.83,0.1197,#b2cbd8,rotations_triangolo,S05_pencil,4242145,Block_3_pos,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S05_pencil_s1337_scramble_D_00001_.png,S05_pencil_s1337_scramble_D_00001_.png,,,,1024,1280,87.1884,1.3867,124.3,0.2978,#dadbd8,20.0325,0.7414,57.22,0.089,#31302f,0.6309,62.4539,4.2724,6,0.2492,54.3393,15.5019,0.5454,35.52,0.079,#282626,35.5234,54.8847,31.83,0.0328,#9b2928,43.8645,35.303,22.82,0.0343,#9f5053,52.2311,28.5411,108.43,0.028,#7e804d,64.9382,31.4797,76.04,0.0312,#bd9767,77.9558,14.8596,245.98,0.1701,#a6c5d9,rotations_triangolo,S05_pencil,1337,scramble_D,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S05_pencil_s4242145_Block_3_neg_00001_.png,S05_pencil_s4242145_Block_3_neg_00001_.png,,,,1024,1280,86.5206,1.8111,88.65,0.2822,#dad8d5,19.0371,1.0859,45.42,0.1423,#302e2d,0.6847,56.915,5.9537,5,0.2108,55.6468,13.125,0.9902,30.26,0.0863,#232121,25.0482,31.0807,24.0,0.0325,#66272a,38.692,56.637,28.78,0.021,#a82e32,51.6939,29.0474,18.4,0.0182,#ac686d,69.7956,18.6087,78.65,0.0323,#bea78a,70.04,2.0647,70.07,0.1245,#aeaba8,rotations_triangolo,S05_pencil,4242145,Block_3_neg,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S05_pencil_s42_Block_3_neg_00001_.png,S05_pencil_s42_Block_3_neg_00001_.png,,,,1024,1280,87.4119,3.6113,97.78,0.2308,#dddbd4,22.667,1.2843,33.9,0.1177,#383635,0.7494,59.19,10.0565,4,0.1945,57.1131,18.3202,1.0312,19.59,0.0824,#2e2c2c,44.9186,58.1443,31.32,0.0189,#bb3f3b,60.3167,35.9436,74.65,0.0377,#b48a54,60.819,30.2394,21.48,0.0107,#c87f80,76.9824,12.4251,247.65,0.1122,#a9c2d3,77.5102,14.8817,81.03,0.0438,#cfbda5,rotations_triangolo,S05_pencil,42,Block_3_neg,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S05_pencil_s4242145_scramble_D_00001_.png,S05_pencil_s4242145_scramble_D_00001_.png,,,,1024,1280,86.5764,1.9771,92.17,0.2958,#dad9d5,22.5007,1.0657,24.5,0.107,#383535,0.6606,63.2217,9.1452,4,0.2665,54.8934,15.0513,0.8484,353.45,0.066,#272526,39.2926,55.7418,31.55,0.0292,#a83330,57.5476,27.0845,93.6,0.046,#988a5b,58.0069,31.1509,21.44,0.0165,#c17779,74.8895,18.6329,78.41,0.0404,#ccb597,78.273,14.5956,255.15,0.2005,#abc5db,rotations_triangolo,S05_pencil,4242145,scramble_D,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S05_pencil_s4242145_scramble_C_00001_.png,S05_pencil_s4242145_scramble_C_00001_.png,,,,1024,1280,86.0838,5.9489,87.12,0.2033,#ddd7cc,25.4238,1.5162,60.51,0.1191,#3e3c3a,0.7581,60.6551,5.9508,5,0.2242,55.3512,18.0754,1.1194,35.15,0.0613,#2e2c2b,38.9779,56.4706,28.84,0.0399,#a92f33,48.4157,21.9932,100.72,0.0403,#79744e,52.1747,35.0124,24.67,0.0284,#b66665,62.2786,25.9095,78.07,0.0515,#af926a,78.7304,9.6361,238.22,0.163,#b0c6d2,rotations_triangolo,S05_pencil,4242145,scramble_C,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S05_pencil_s42_Block_3_pos_00001_.png,S05_pencil_s42_Block_3_pos_00001_.png,,,,1024,1280,85.5204,5.6258,87.53,0.2162,#dbd5cb,26.1734,1.9291,56.49,0.1062,#413d3c,0.7296,62.3506,7.6774,5,0.2132,67.3183,17.1191,1.729,54.37,0.0563,#2d2a28,41.0101,42.4919,26.25,0.0311,#9f4444,45.2172,69.0473,34.34,0.02,#c7342d,64.077,35.8713,79.53,0.0449,#ba955c,69.5827,56.5808,79.51,0.0183,#d6a141,79.4697,12.0189,232.72,0.1569,#accad6,rotations_triangolo,S05_pencil,42,Block_3_pos,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S05_pencil_s42_scramble_D_00001_.png,S05_pencil_s42_scramble_D_00001_.png,,,,1024,1280,86.9658,2.137,108.29,0.3065,#dadad6,21.7955,1.2538,34.0,0.0856,#363433,0.641,61.128,5.8389,5,0.1119,58.2665,17.0861,0.9796,14.2,0.07,#2c2a2a,39.1112,59.2461,31.87,0.0263,#ab2e2c,43.5672,40.5649,23.72,0.0311,#a44b4e,56.6458,32.3863,109.82,0.0303,#888c52,65.2876,32.5216,67.56,0.0356,#c59569,78.2141,16.2364,81.71,0.0419,#d2bfa4,rotations_triangolo,S05_pencil,42,scramble_D,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S05_pencil_s42_scramble_C_00001_.png,S05_pencil_s42_scramble_C_00001_.png,,,,1024,1280,84.1637,7.4225,95.05,0.24,#d7d2c4,14.9294,1.648,29.26,0.0599,#282524,0.6947,63.4895,6.1374,6,0.1829,54.015,13.0704,1.4879,25.82,0.0677,#242121,36.9605,34.3098,24.28,0.0382,#8a4142,43.2045,55.5029,30.66,0.0307,#b33d3a,51.9477,26.2282,98.27,0.0358,#857c4f,62.5996,30.0693,72.43,0.0498,#b79065,76.5599,7.1167,240.19,0.1152,#b0bfc8,rotations_triangolo,S05_pencil,42,scramble_C,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S06_pastel_s1337_Block_3_pos_00001_.png,S06_pastel_s1337_Block_3_pos_00001_.png,,,,1024,1280,82.3039,4.1584,119.11,0.1428,#cccec6,20.1853,7.3078,288.6,0.1098,#2f303b,0.8876,75.6087,7.341,5,0.0981,73.8296,8.151,1.6029,17.36,0.0446,#1a1717,29.1404,42.8258,33.82,0.0291,#7b2822,50.8403,75.4325,36.85,0.0232,#dd3f2f,54.8567,18.8133,235.04,0.0479,#5a8a9d,63.4977,54.1614,73.39,0.0503,#cb8e3a,83.7597,18.5146,79.53,0.0243,#e5ceaf,rotations_triangolo,S06_pastel,1337,Block_3_pos,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S06_pastel_s1337_Block_3_neg_00001_.png,S06_pastel_s1337_Block_3_neg_00001_.png,,,,1024,1280,78.2177,6.7024,117.1,0.1035,#c0c3b6,18.6914,4.7612,58.18,0.1339,#332c28,0.9132,57.8076,4.6183,5,0.3056,64.8958,14.1902,2.3621,30.03,0.0853,#282322,30.7392,34.4841,32.31,0.0392,#77332d,44.7084,67.2579,35.26,0.0267,#c2362c,48.6024,23.633,67.85,0.1047,#8e6d4f,57.3723,44.6059,77.23,0.0473,#af823c,71.9978,13.5247,234.43,0.2009,#95b6c4,rotations_triangolo,S06_pastel,1337,Block_3_neg,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S06_pastel_s1337_scramble_C_00001_.png,S06_pastel_s1337_scramble_C_00001_.png,,,,1024,1280,82.1376,5.2392,110.58,0.1445,#cdcdc3,12.3494,5.2718,1.88,0.1297,#271e20,0.8837,74.2498,8.7548,5,0.1795,72.703,10.1671,4.5982,333.21,0.1097,#201a1f,34.3629,43.7392,36.56,0.054,#8a3629,47.3002,77.3012,36.14,0.0214,#d42f26,55.2823,18.0417,233.94,0.0432,#5d8b9d,58.7839,39.052,66.34,0.0698,#b9824f,84.4169,18.7527,82.37,0.0229,#e5d0b0,rotations_triangolo,S06_pastel,1337,scramble_C,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S06_pastel_s1337_scramble_D_00001_.png,S06_pastel_s1337_scramble_D_00001_.png,,,,1024,1280,82.4146,6.6683,96.17,0.1424,#d1cdc1,16.2957,4.2482,300.08,0.0904,#29282e,0.885,74.1249,7.8181,5,0.1613,55.37,10.3754,1.721,35.38,0.0579,#1f1c1b,29.789,15.3225,37.14,0.0672,#5d3f38,42.506,57.091,36.65,0.0337,#b03d2f,54.7611,18.6599,242.62,0.0941,#5e899f,57.9366,42.3588,66.94,0.0462,#b97f47,84.5002,21.5854,80.98,0.0254,#e9cfab,rotations_triangolo,S06_pastel,1337,scramble_D,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S06_pastel_s4242145_Block_3_pos_00001_.png,S06_pastel_s4242145_Block_3_pos_00001_.png,,,,1024,1280,80.6431,6.5903,97.19,0.1261,#ccc8bc,13.42,4.6452,9.66,0.0942,#292021,0.9079,69.698,12.0548,5,0.2323,73.4415,13.2113,4.3878,9.05,0.0996,#282021,48.6424,77.8294,38.62,0.0201,#d73723,56.0954,42.4036,71.68,0.0458,#af7c40,58.5595,47.2111,23.0,0.0144,#da6b6f,64.226,19.9241,240.29,0.1327,#72a2ba,82.9093,19.8107,83.75,0.0255,#e1ccaa,rotations_triangolo,S06_pastel,4242145,Block_3_pos,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S06_pastel_s4242145_scramble_D_00001_.png,S06_pastel_s4242145_scramble_D_00001_.png,,,,1024,1280,82.8215,6.6042,73.15,0.1524,#d7cdc2,11.9272,3.6362,37.16,0.0838,#251e1c,0.8823,71.0236,5.0942,6,0.2384,68.4593,10.8562,3.0349,32.94,0.0875,#221c1b,34.8361,41.5415,33.09,0.0325,#8a3730,48.6863,71.4943,39.73,0.0192,#d04128,58.6079,40.006,70.78,0.0564,#b5834b,69.1192,19.1359,241.12,0.1509,#82afc6,81.8798,16.9459,68.77,0.024,#e3c7ae,rotations_triangolo,S06_pastel,4242145,scramble_D,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S06_pastel_s4242145_Block_3_neg_00001_.png,S06_pastel_s4242145_Block_3_neg_00001_.png,,,,1024,1280,77.4473,10.2346,91.15,0.1047,#c7bfad,18.8388,3.2627,344.79,0.1311,#322c2f,0.9164,59.2924,5.8645,5,0.2078,61.0954,16.2597,4.0152,20.43,0.116,#2f2626,29.8283,33.2522,34.94,0.0344,#73332a,45.1016,65.1106,35.75,0.0162,#c13a2e,52.9017,15.621,236.14,0.0918,#5e8494,55.8503,38.2135,14.01,0.0117,#c56b77,75.5522,26.3563,81.32,0.0246,#d3b68a,rotations_triangolo,S06_pastel,4242145,Block_3_neg,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S06_pastel_s4242145_scramble_C_00001_.png,S06_pastel_s4242145_scramble_C_00001_.png,,,,1024,1280,81.6432,3.0563,103.71,0.1779,#cccbc5,11.9397,4.6887,1.3,0.1199,#261d1f,0.8115,63.306,11.9481,5,0.2774,67.0358,9.6228,3.6603,298.51,0.0991,#1b1a1f,44.5154,70.6961,36.69,0.0366,#c43226,52.083,38.0992,68.16,0.0552,#a4723f,53.2244,46.9468,20.86,0.0204,#ca5d65,67.8262,18.3282,74.02,0.0677,#baa186,72.9288,15.3841,236.26,0.1783,#93b9ca,rotations_triangolo,S06_pastel,4242145,scramble_C,rotations_block1_vs_block6
C:\Users\aless\Desktop\diffusion-models-weight-steering-report\recovered_renders\rotations_block1_vs_block6\S06_pastel_s42_Block_3_pos_00001_.png,S06_pastel_s42_Block_3_pos_00001_.png,,,,1024,1280,81.396,7.1281,108.14,0.1525,#cbcbbe,17.9747,5.9472,294.89,0.093,#2c2b34,0.9012,74.2649,8.3522,5,0.2121,76.7619,7.2789,1.7609,2.58,0.0373,#191516,34.601,50.0418,35.75,0.0266,#923025,53.0043,78.5228,39.94,0.0184,#e5452a,56.6924,39.8383,68.17,0.0705,#b27d48,64.4132,20.2566,248.99,0.1416,#77a2bd,81.5438,19.0048,84.11,0.0405,#dcc8a8,rotations_triangolo,S06_pastel,42,Block_3_pos,rotations_block1_vs_block6
