set_id,condition,folder,image_file,preset_file,model_strength,clip_strength,prompt_key,prompt_sha1,seed,barnacles,comfy_image_file,comfy_folder
E2,blockshuffle applied to the text encoder only (DiT left stock),E2_clip_only,201.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.0,1.0,full,30de058455,201,0,G1_blockshuf_clip_only_seed201_00001_.png,20_clip_only
E2,blockshuffle applied to the text encoder only (DiT left stock),E2_clip_only,202.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.0,1.0,full,30de058455,202,0,G1_blockshuf_clip_only_seed202_00001_.png,20_clip_only
E2,blockshuffle applied to the text encoder only (DiT left stock),E2_clip_only,203.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.0,1.0,full,30de058455,203,0,G1_blockshuf_clip_only_seed203_00001_.png,20_clip_only
E2,blockshuffle applied to the text encoder only (DiT left stock),E2_clip_only,204.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.0,1.0,full,30de058455,204,0,G1_blockshuf_clip_only_seed204_00001_.png,20_clip_only
E2,blockshuffle applied to the text encoder only (DiT left stock),E2_clip_only,205.png,Arthemy_Bench_BLOCKSHUFFLE.json,0.0,1.0,full,30de058455,205,0,G1_blockshuf_clip_only_seed205_00001_.png,20_clip_only
E3,"blockshuffle, only the temple-ridges phrase removed",E3_no_temple_ridges,1337.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,no_ridges,8a6b45b3cd,1337,0,G1_blockshuf_no_ridges_seed1337_00001_.png,21_a1_no_temple_ridges
E3,"blockshuffle, only the temple-ridges phrase removed",E3_no_temple_ridges,42.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,no_ridges,8a6b45b3cd,42,0,G1_blockshuf_no_ridges_seed42_00001_.png,21_a1_no_temple_ridges
E3,"blockshuffle, only the temple-ridges phrase removed",E3_no_temple_ridges,4242145.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,no_ridges,8a6b45b3cd,4242145,0,G1_blockshuf_no_ridges_seed4242145_00001_.png,21_a1_no_temple_ridges
E3,"blockshuffle, only the temple-ridges phrase removed",E3_no_temple_ridges,777.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,no_ridges,8a6b45b3cd,777,0,G1_blockshuf_no_ridges_seed777_00001_.png,21_a1_no_temple_ridges
E3,"blockshuffle, only the temple-ridges phrase removed",E3_no_temple_ridges,9999.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,no_ridges,8a6b45b3cd,9999,0,G1_blockshuf_no_ridges_seed9999_00001_.png,21_a1_no_temple_ridges
E3,"blockshuffle, only the temple-ridges phrase removed",E3_no_temple_ridges,101.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,no_ridges,8a6b45b3cd,101,0,G1_blockshuf_no_ridges_seed101_00001_.png,21_a1_no_temple_ridges
E3,"blockshuffle, only the temple-ridges phrase removed",E3_no_temple_ridges,102.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,no_ridges,8a6b45b3cd,102,0,G1_blockshuf_no_ridges_seed102_00001_.png,21_a1_no_temple_ridges
E3,"blockshuffle, only the temple-ridges phrase removed",E3_no_temple_ridges,103.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,no_ridges,8a6b45b3cd,103,0,G1_blockshuf_no_ridges_seed103_00001_.png,21_a1_no_temple_ridges
E3,"blockshuffle, only the temple-ridges phrase removed",E3_no_temple_ridges,104.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,no_ridges,8a6b45b3cd,104,0,G1_blockshuf_no_ridges_seed104_00001_.png,21_a1_no_temple_ridges
E3,"blockshuffle, only the temple-ridges phrase removed",E3_no_temple_ridges,105.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,no_ridges,8a6b45b3cd,105,0,G1_blockshuf_no_ridges_seed105_00001_.png,21_a1_no_temple_ridges
E3,"blockshuffle, only the temple-ridges phrase removed",E3_no_temple_ridges,106.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,no_ridges,8a6b45b3cd,106,0,G1_blockshuf_no_ridges_seed106_00001_.png,21_a1_no_temple_ridges
E3,"blockshuffle, only the temple-ridges phrase removed",E3_no_temple_ridges,107.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,no_ridges,8a6b45b3cd,107,0,G1_blockshuf_no_ridges_seed107_00001_.png,21_a1_no_temple_ridges
E3,"blockshuffle, only the temple-ridges phrase removed",E3_no_temple_ridges,108.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,no_ridges,8a6b45b3cd,108,0,G1_blockshuf_no_ridges_seed108_00001_.png,21_a1_no_temple_ridges
E3,"blockshuffle, only the temple-ridges phrase removed",E3_no_temple_ridges,109.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,no_ridges,8a6b45b3cd,109,0,G1_blockshuf_no_ridges_seed109_00001_.png,21_a1_no_temple_ridges
E3,"blockshuffle, only the temple-ridges phrase removed",E3_no_temple_ridges,110.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,no_ridges,8a6b45b3cd,110,0,G1_blockshuf_no_ridges_seed110_00001_.png,21_a1_no_temple_ridges
E3,"blockshuffle, only the temple-ridges phrase removed",E3_no_temple_ridges,201.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,no_ridges,8a6b45b3cd,201,0,G1_blockshuf_no_ridges_seed201_00001_.png,21_a1_no_temple_ridges
E3,"blockshuffle, only the temple-ridges phrase removed",E3_no_temple_ridges,202.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,no_ridges,8a6b45b3cd,202,0,G1_blockshuf_no_ridges_seed202_00001_.png,21_a1_no_temple_ridges
E3,"blockshuffle, only the temple-ridges phrase removed",E3_no_temple_ridges,203.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,no_ridges,8a6b45b3cd,203,0,G1_blockshuf_no_ridges_seed203_00001_.png,21_a1_no_temple_ridges
E3,"blockshuffle, only the temple-ridges phrase removed",E3_no_temple_ridges,204.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,no_ridges,8a6b45b3cd,204,0,G1_blockshuf_no_ridges_seed204_00001_.png,21_a1_no_temple_ridges
E3,"blockshuffle, only the temple-ridges phrase removed",E3_no_temple_ridges,205.png,Arthemy_Bench_BLOCKSHUFFLE.json,1.0,1.0,no_ridges,8a6b45b3cd,205,1,G1_blockshuf_no_ridges_seed205_00001_.png,21_a1_no_temple_ridges
