type,report,prompt_id,seed,block,rot_kind,angle_deg,image_path,file,condition,prompt_dir,prompt_sha1,rel_path,width_px,height_px,paper_L,paper_C,paper_hue_deg,paper_frac,paper_hex,ink_L,ink_C,ink_hue_deg,ink_frac,ink_hex,subject_frac,tonal_range,step_regularity,effective_steps,top2_mass_share,chroma_spread,sw1_L,sw1_C,sw1_hue_deg,sw1_share,sw1_hex,sw2_L,sw2_C,sw2_hue_deg,sw2_share,sw2_hex,sw3_L,sw3_C,sw3_hue_deg,sw3_share,sw3_hex,sw4_L,sw4_C,sw4_hue_deg,sw4_share,sw4_hex,sw5_L,sw5_C,sw5_hue_deg,sw5_share,sw5_hex,sw6_L,sw6_C,sw6_hue_deg,sw6_share,sw6_hex
rotX,benchmark_elf_brawler,elf_brawler,,Block_5,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_elf_brawler\rotations\Block_5_rotX_+15.0_00001_.png,Block_5_rotX_+15.0_00001_.png,,,,,1024,1760,99.758,0.1774,96.16,0.2563,#fefefe,5.8067,0.6839,117.44,0.1514,#100e0e,0.7485,80.5683,11.7016,4,0.2827,40.1438,3.764,0.5084,87.93,0.1719,#0d0b0c,30.2289,18.2494,52.39,0.1109,#6154d0,43.1013,14.006,157.13,0.0966,#5d734e,47.4326,40.6522,144.75,0.0909,#8f964d,80.3262,19.7214,306.87,0.0768,#d39145,84.3323,15.1036,99.01,0.0433,#c6a98b
rotX,benchmark_elf_brawler,elf_brawler,,Block_5,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_elf_brawler\rotations\Block_5_rotX_+30.0_00001_.png,Block_5_rotX_+30.0_00001_.png,,,,,1024,1760,99.4704,0.1843,286.95,0.2483,#fdfdfe,4.7044,0.3755,45.66,0.218,#0b0a09,0.7528,75.1771,15.2891,4,0.3754,28.3174,2.9748,0.605,32.33,0.2438,#060606,16.2923,16.1897,66.36,0.1316,#63382b,25.9684,28.9224,58.27,0.0505,#375a2d,30.342,20.5065,176.4,0.0901,#6153d0,75.0567,16.4144,101.02,0.0542,#ae722b,78.1518,14.1633,309.11,0.0457,#c46945
rotX,benchmark_elf_brawler,elf_brawler,,Block_6,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_elf_brawler\rotations\Block_6_rotX_+15.0_00001_.png,Block_6_rotX_+15.0_00001_.png,,,,,1024,1760,89.0345,12.8046,115.42,0.155,#e4e5cc,4.4032,3.1344,121.15,0.287,#0e0802,0.8623,70.283,10.729,4,0.3098,46.2883,2.3258,2.946,106.32,0.2506,#080602,27.5033,24.9882,135.93,0.0592,#6055d1,29.4471,30.7997,103.71,0.0431,#6b8210,34.3933,42.8241,132.41,0.0481,#c46b11,62.7512,49.2343,117.91,0.0368,#c19217,72.6088,16.1634,111.27,0.0334,#b8a762
rotX,benchmark_elf_brawler,elf_brawler,,Block_6,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_elf_brawler\rotations\Block_6_rotX_-30.0_00001_.png,Block_6_rotX_-30.0_00001_.png,,,,,1024,1760,75.8487,24.4384,312.0,0.0738,#cfbde4,63.1811,23.2022,319.72,0.0683,#0f172a,0.0802,5.5691,0.7877,1,0.236,10.6198,59.3887,23.134,320.93,0.0359,#0f172a,61.1001,27.5935,315.77,0.0502,#6350cd,63.4169,25.593,316.69,0.1601,#c301ff,63.5598,25.306,321.04,0.0759,#12936d,64.1848,29.7356,313.71,0.0653,#a39cd1,64.9579,19.1158,325.43,0.0324,#c6a5b6
rotX,benchmark_elf_brawler,elf_brawler,,Block_6,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_elf_brawler\rotations\Block_6_rotX_-15.0_00001_.png,Block_6_rotX_-15.0_00001_.png,,,,,1024,1760,94.6906,9.5349,304.64,0.192,#f1e8fc,26.5475,35.9407,304.99,0.1146,#10172b,0.7513,63.5217,5.8688,6,0.2219,30.2137,21.5486,34.9961,307.09,0.0715,#0c0a35,38.9292,53.5118,307.47,0.0408,#425065,44.4211,28.3322,299.93,0.0639,#6d4fd1,64.8489,34.8707,297.47,0.0982,#787a72,71.4086,45.4196,304.59,0.0359,#c06d78,85.0704,23.2982,302.46,0.1237,#d5c4e9
rotX,benchmark_elf_brawler,elf_brawler,,Block_6,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_elf_brawler\rotations\Block_6_rotX_+30.0_00001_.png,Block_6_rotX_+30.0_00001_.png,,,,,1024,1760,20.0981,28.4533,97.24,0.0413,#0f172a,0.5637,1.5945,32.87,0.4913,#010000,0.9299,32.8516,4.8966,4,0.389,41.3222,0.259,0.7604,31.36,0.3159,#010000,5.2594,8.8604,63.83,0.073,#4b1e01,10.7711,16.2302,100.64,0.0333,#4b4002,12.778,19.9447,72.57,0.0188,#6054d0,28.844,38.1033,84.77,0.0037,#11a476,33.1106,42.0826,103.95,0.0095,#c7cdc3
rotX,benchmark_flag,flag,,Block_1,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_1_rotX_-15.0_00001_.png,Block_1_rotX_-15.0_00001_.png,,,,,1024,1760,96.4356,1.3818,62.74,0.2056,#c63c3d,11.2487,2.2119,55.36,0.1266,#080401,0.8073,75.1796,8.3186,5,0.282,30.2958,6.6113,2.6003,40.67,0.1004,#070401,28.7599,19.7933,54.0,0.1816,#6350cd,35.0835,12.1119,278.62,0.0977,#d1535b,57.1189,32.8961,132.39,0.0655,#d50bfc,78.2847,22.5436,92.73,0.0622,#7da798,81.7909,25.9353,310.63,0.052,#e29680
rotX,benchmark_flag,flag,,Block_1,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_1_rotX_+15.0_00001_.png,Block_1_rotX_+15.0_00001_.png,,,,,1024,1760,98.2668,0.6175,338.72,0.4042,#fafafa,6.5487,1.5726,1.9,0.0849,#0a0707,0.6019,78.3783,12.2621,4,0.198,32.0548,3.2664,1.1279,29.17,0.0987,#030202,16.032,16.8274,48.79,0.0853,#4f1717,46.7018,21.6505,139.45,0.0591,#a12c29,75.9802,33.1827,304.51,0.0665,#6156d1,77.4769,23.1767,87.59,0.0441,#cd302f,81.6447,21.2316,294.82,0.0992,#b0b5b2
rotX,benchmark_flag,flag,,Block_1,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_1_rotX_-30.0_00001_.png,Block_1_rotX_-30.0_00001_.png,,,,,1024,1760,76.8221,11.5433,87.28,0.1124,#b99577,23.9026,24.3856,72.76,0.0867,#0f172a,0.8873,63.1622,8.9732,5,0.2195,28.2395,20.9154,22.9349,70.23,0.0504,#0f172a,29.6174,33.8377,62.43,0.1083,#52522b,39.0607,34.3225,75.3,0.1111,#8d4829,43.8775,20.1871,92.7,0.0931,#6f4ed2,53.8691,26.694,107.42,0.0793,#986f40,84.0776,6.083,76.22,0.0104,#c6ac93
rotX,benchmark_flag,flag,,Block_1,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_1_rotX_+30.0_00001_.png,Block_1_rotX_+30.0_00001_.png,,,,,1024,1760,95.6191,1.4765,354.76,0.53,#dcd3c6,4.5386,6.1786,303.19,0.0895,#070403,0.4717,78.3164,9.9027,5,0.2705,32.062,2.884,2.8659,308.13,0.1457,#050302,16.2624,16.9633,43.33,0.0615,#5e2219,46.524,34.9278,71.12,0.0697,#b42014,69.4763,31.7835,312.87,0.1249,#6055d2,78.9938,16.3263,91.81,0.0428,#826939,81.2004,13.8426,312.6,0.0995,#cfcdd0
rotX,benchmark_flag,flag,,Block_2,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_2_rotX_-30.0_00001_.png,Block_2_rotX_-30.0_00001_.png,,,,,1024,1760,99.6771,0.1146,326.09,0.1566,#b83b38,2.5844,0.7444,340.1,0.1376,#040102,0.8446,79.733,8.3429,5,0.3147,26.3529,2.4551,0.7127,346.24,0.1608,#030102,18.3863,12.7289,37.45,0.1539,#8d3230,43.0239,27.0656,71.73,0.1082,#6450cd,44.256,11.439,173.27,0.091,#c302ff,58.8781,26.3861,141.07,0.0493,#12956e,82.1881,22.3364,311.59,0.0232,#d5b9a2
rotX,benchmark_flag,flag,,Block_2,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_2_rotX_-15.0_00001_.png,Block_2_rotX_-15.0_00001_.png,,,,,1024,1760,99.5504,0.1451,60.24,0.2153,#c7373a,9.1069,1.5833,220.16,0.1649,#080504,0.791,76.4789,6.3706,6,0.2485,31.6423,3.6059,0.3579,85.51,0.1344,#070504,23.7354,19.5426,80.18,0.1141,#9f3235,28.7482,20.7743,35.32,0.0781,#6250cd,40.2541,29.6017,141.3,0.0737,#d408fd,57.2736,32.0002,313.28,0.0407,#12966e,80.0848,25.5932,302.21,0.0362,#b1b2b6
rotX,benchmark_flag,flag,,Block_2,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_2_rotX_+15.0_00001_.png,Block_2_rotX_+15.0_00001_.png,,,,,1024,1760,99.7873,0.0712,297.54,0.3049,#ab2b2b,5.8721,1.1221,50.81,0.0944,#070302,0.6961,71.75,8.367,5,0.2525,26.6128,5.3998,1.1981,50.59,0.1294,#070302,33.0065,16.3877,140.01,0.0467,#341112,37.1317,22.2785,72.02,0.0916,#872827,51.7188,27.8109,133.12,0.0751,#6450cd,70.1063,13.8836,96.52,0.0635,#008aff,77.1497,15.212,303.12,0.1231,#119e73
rotX,benchmark_flag,flag,,Block_2,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_2_rotX_+30.0_00001_.png,Block_2_rotX_+30.0_00001_.png,,,,,1024,1760,99.4915,0.0952,290.66,0.333,#bf2c28,4.6896,1.0009,27.75,0.0933,#020302,0.6658,78.5701,15.7501,5,0.2411,17.8147,3.5578,0.7158,21.83,0.1229,#010302,49.434,6.4479,169.21,0.0541,#461413,55.9049,15.6064,64.54,0.0388,#982623,61.527,18.5305,136.93,0.0702,#017aff,78.3339,11.889,97.46,0.0709,#12946d,82.1279,11.7685,303.11,0.1182,#b1b3b7
rotX,benchmark_flag,flag,,Block_3,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_3_rotX_-30.0_00001_.png,Block_3_rotX_-30.0_00001_.png,,,,,1024,1760,98.7538,0.5634,102.09,0.2458,#c82b2a,14.6356,10.7489,56.14,0.1896,#0b0a08,0.7672,73.0531,8.0495,5,0.2149,39.7268,7.698,1.3114,74.22,0.0976,#0a0907,16.8975,17.5994,62.58,0.1173,#a12525,34.5018,34.8737,67.32,0.0512,#6450cd,56.705,22.0852,148.68,0.0559,#c302ff,58.3672,41.0382,137.27,0.062,#12966e,80.7511,16.3109,307.63,0.0515,#b0b2b6
rotX,benchmark_flag,flag,,Block_3,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_3_rotX_-15.0_00001_.png,Block_3_rotX_-15.0_00001_.png,,,,,1024,1760,98.7542,0.1915,65.78,0.2565,#cb242e,7.5322,3.665,42.14,0.1335,#0c0403,0.7576,72.9527,9.1856,5,0.2454,33.7415,6.014,2.4378,43.49,0.1492,#0c0302,21.353,15.7935,35.94,0.0962,#a1212a,29.6926,14.9027,145.74,0.0523,#6450cd,31.6391,26.0148,67.0,0.073,#d304fe,60.6751,36.1793,140.58,0.0677,#db917b,78.9667,9.6801,296.83,0.0444,#fbfbfb
rotX,benchmark_flag,flag,,Block_3,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_3_rotX_+15.0_00001_.png,Block_3_rotX_+15.0_00001_.png,,,,,1024,1760,99.5896,0.1937,269.54,0.2765,#d22426,4.2115,0.8553,66.28,0.1186,#010101,0.7301,76.7684,10.3168,5,0.2293,41.3935,3.264,0.4947,67.21,0.1509,#010101,36.4757,32.123,96.41,0.0784,#4f1414,50.5604,22.9424,142.8,0.0515,#a92221,52.1554,41.8882,137.48,0.0588,#6450cd,69.1228,28.7413,314.06,0.0644,#119d72,80.0324,35.3553,123.49,0.0415,#b8babd
rotX,benchmark_flag,flag,,Block_3,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_3_rotX_+30.0_00001_.png,Block_3_rotX_+30.0_00001_.png,,,,,1024,1760,99.5587,0.2839,309.89,0.2871,#af2a32,2.8355,0.375,16.37,0.1204,#0b0b0c,0.7151,77.6,10.9456,5,0.3236,40.1787,2.5687,0.3318,67.44,0.1648,#0b0b0b,36.7982,23.5834,146.79,0.0313,#4a191d,41.4987,21.6041,106.13,0.0597,#8c262b,49.0818,9.6921,263.36,0.1588,#017aff,58.7545,40.5105,143.58,0.0664,#12926c,80.1687,20.3151,316.19,0.0509,#abadb1
rotX,benchmark_flag,flag,,Block_4,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_4_rotX_-30.0_00001_.png,Block_4_rotX_-30.0_00001_.png,,,,,1024,1760,96.956,0.5421,329.24,0.3076,#c94646,7.3998,3.4689,281.45,0.0661,#070807,0.6878,77.7847,9.8243,5,0.3013,29.049,3.8929,1.1889,338.66,0.0744,#060807,36.4147,15.7457,66.76,0.1633,#a34040,48.1348,9.3619,163.96,0.0583,#6350cd,58.979,30.238,83.23,0.0243,#c300ff,62.5039,25.3204,138.34,0.0975,#128d6a,81.6776,14.4698,308.24,0.138,#b5b6ba
rotX,benchmark_flag,flag,,Block_4,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_4_rotX_-15.0_00001_.png,Block_4_rotX_-15.0_00001_.png,,,,,1024,1760,98.7866,0.2815,154.12,0.3153,#af2c2f,4.4346,0.9603,5.82,0.1068,#0e0c0d,0.7035,80.2423,12.1652,4,0.2351,18.6027,4.3792,0.9796,7.96,0.1514,#020101,37.479,17.8137,65.36,0.0757,#8b292c,60.1046,18.1462,139.61,0.0708,#6350cc,80.3823,19.5823,315.83,0.0838,#d405fe,82.3641,13.587,98.15,0.0405,#12976f,84.6215,6.4435,274.05,0.0701,#afb0b4
rotX,benchmark_flag,flag,,Block_4,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_4_rotX_+15.0_00001_.png,Block_4_rotX_+15.0_00001_.png,,,,,1024,1760,99.118,0.3506,302.23,0.1899,#931827,3.3502,0.3338,9.46,0.1686,#100f0d,0.8124,76.4829,11.2689,5,0.2646,36.9582,1.9656,0.2108,31.89,0.1839,#0f0e0d,29.5724,18.6809,69.38,0.0807,#551a1d,59.7596,37.169,134.39,0.0709,#6056d2,65.8688,30.6234,308.64,0.0653,#ac4c3c,74.8991,26.2524,101.5,0.0241,#be7d3f,78.4486,5.668,11.79,0.0583,#cbb99c
rotX,benchmark_flag,flag,,Block_4,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_4_rotX_+30.0_00001_.png,Block_4_rotX_+30.0_00001_.png,,,,,1024,1760,97.7869,1.5995,316.11,0.1908,#d13d3e,4.052,1.1995,69.11,0.1862,#020000,0.8231,80.7515,10.6673,5,0.3011,69.0526,2.6147,0.7572,70.81,0.19,#010000,27.399,43.1058,322.25,0.0245,#0f172a,51.7066,18.7928,150.12,0.111,#783c37,57.6827,69.8098,318.66,0.0249,#9b2c2b,82.822,22.604,91.38,0.0207,#5f54d2,83.3662,15.6002,316.18,0.0197,#7ea396
rotX,benchmark_flag,flag,,Block_5,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_5_rotX_-15.0_00001_.png,Block_5_rotX_-15.0_00001_.png,,,,,1024,1760,99.0658,0.3479,326.6,0.2959,#b02f2f,9.1923,2.1399,57.07,0.1058,#030303,0.714,71.2065,8.1945,5,0.2337,24.1261,6.2364,2.183,54.3,0.1184,#020101,26.3394,20.7222,73.92,0.1153,#4f2624,33.8443,17.6443,41.76,0.1022,#842726,46.6623,21.7707,139.42,0.0781,#6350cd,73.2631,26.3091,308.71,0.0577,#d611fa,77.4429,8.1471,312.8,0.0925,#85ae9d
rotX,benchmark_flag,flag,,Block_5,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_5_rotX_-30.0_00001_.png,Block_5_rotX_-30.0_00001_.png,,,,,1024,1760,98.2984,0.1859,58.37,0.2542,#cc403a,16.1776,2.92,352.96,0.1199,#030302,0.7578,66.53,4.7215,6,0.3012,24.0545,11.2586,4.4487,45.49,0.0885,#020201,26.7696,18.2542,66.32,0.2121,#64342e,44.5887,17.509,287.13,0.0891,#a13a34,50.4208,14.0972,134.43,0.0857,#6350cd,67.9835,28.5032,313.88,0.0265,#c302fe,77.7887,5.8725,271.14,0.0306,#81ae9c
rotX,benchmark_flag,flag,,Block_5,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_5_rotX_+30.0_00001_.png,Block_5_rotX_+30.0_00001_.png,,,,,1024,1760,99.4704,0.1843,286.95,0.2483,#d38f52,4.7044,0.3755,45.66,0.218,#020b0d,0.7528,75.1771,15.2891,4,0.3754,28.3174,2.9748,0.605,32.33,0.2438,#020505,16.2923,16.1897,66.36,0.1316,#943e35,25.9684,28.9224,58.27,0.0505,#6154d1,30.342,20.5065,176.4,0.0901,#db4245,75.0567,16.4144,101.02,0.0542,#a37851,78.1518,14.1633,309.11,0.0457,#eef1f1
rotX,benchmark_flag,flag,,Block_5,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_5_rotX_+15.0_00001_.png,Block_5_rotX_+15.0_00001_.png,,,,,1024,1760,99.758,0.1774,96.16,0.2563,#bf262d,5.8067,0.6839,117.44,0.1514,#0c0a0b,0.7485,80.5683,11.7016,4,0.2827,40.1438,3.764,0.5084,87.93,0.1719,#010000,30.2289,18.2494,52.39,0.1109,#491919,43.1013,14.006,157.13,0.0966,#9c2e2d,47.4326,40.6522,144.75,0.0909,#6155d1,80.3262,19.7214,306.87,0.0768,#cd9534,84.3323,15.1036,99.01,0.0433,#85ac9d
rotX,benchmark_flag,flag,,Block_6,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_6_rotX_-30.0_00001_.png,Block_6_rotX_-30.0_00001_.png,,,,,1024,1760,75.8487,24.4384,312.0,0.0738,#c088cf,63.1811,23.2022,319.72,0.0683,#0f172a,0.0802,5.5691,0.7877,1,0.236,10.6198,59.3887,23.134,320.93,0.0359,#0f172a,61.1001,27.5935,315.77,0.0502,#6250cd,63.4169,25.593,316.69,0.1601,#c300ff,63.5598,25.306,321.04,0.0759,#a464ab,64.1848,29.7356,313.71,0.0653,#119a70,64.9579,19.1158,325.43,0.0324,#babbbe
rotX,benchmark_flag,flag,,Block_6,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_6_rotX_+15.0_00001_.png,Block_6_rotX_+15.0_00001_.png,,,,,1024,1760,89.0345,12.8046,115.42,0.155,#9c3f00,4.4032,3.1344,121.15,0.287,#010100,0.8623,70.283,10.729,4,0.3098,46.2883,2.3258,2.946,106.32,0.2506,#000100,27.5033,24.9882,135.93,0.0592,#491e00,29.4471,30.7997,103.71,0.0431,#782b00,34.3933,42.8241,132.41,0.0481,#6255d1,62.7512,49.2343,117.91,0.0368,#a09201,72.6088,16.1634,111.27,0.0334,#88ab9e
rotX,benchmark_flag,flag,,Block_6,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_6_rotX_-15.0_00001_.png,Block_6_rotX_-15.0_00001_.png,,,,,1024,1760,94.6906,9.5349,304.64,0.192,#ba3c92,26.5475,35.9407,304.99,0.1146,#0f1629,0.7513,63.5217,5.8688,6,0.2219,30.2137,21.5486,34.9961,307.09,0.0715,#0e0b2c,38.9292,53.5118,307.47,0.0408,#421544,44.4211,28.3322,299.93,0.0639,#660543,64.8489,34.8707,297.47,0.0982,#911965,71.4086,45.4196,304.59,0.0359,#6b4fd1,85.0704,23.2982,302.46,0.1237,#81aa9b
rotX,benchmark_flag,flag,,Block_6,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_6_rotX_+30.0_00001_.png,Block_6_rotX_+30.0_00001_.png,,,,,1024,1760,20.0981,28.4533,97.24,0.0413,#0f172a,0.5637,1.5945,32.87,0.4913,#010000,0.9299,32.8516,4.8966,4,0.389,41.3222,0.259,0.7604,31.36,0.3159,#010000,5.2594,8.8604,63.83,0.073,#332c68,10.7711,16.2302,100.64,0.0333,#6450cd,12.778,19.9447,72.57,0.0188,#017aff,28.844,38.1033,84.77,0.0037,#11a375,33.1106,42.0826,103.95,0.0095,#b4b5b8
rotX,benchmark_preraphaelite_altar,preraphaelite_altar,,Block_1,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_preraphaelite_altar\rotations\Block_1_rotX_-15.0_00001_.png,Block_1_rotX_-15.0_00001_.png,,,,,1024,1760,96.4356,1.3818,62.74,0.2056,#605040,11.2487,2.2119,55.36,0.1266,#13110d,0.8073,75.1796,8.3186,5,0.282,30.2958,6.6113,2.6003,40.67,0.1004,#0d0e0a,28.7599,19.7933,54.0,0.1816,#3c1615,35.0835,12.1119,278.62,0.0977,#7f3229,57.1189,32.8961,132.39,0.0655,#6d4ed1,78.2847,22.5436,92.73,0.0622,#c47c4b,81.7909,25.9353,310.63,0.052,#dac29b
rotX,benchmark_preraphaelite_altar,preraphaelite_altar,,Block_1,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_preraphaelite_altar\rotations\Block_1_rotX_-30.0_00001_.png,Block_1_rotX_-30.0_00001_.png,,,,,1024,1760,76.8221,11.5433,87.28,0.1124,#ad9d6f,23.9026,24.3856,72.76,0.0867,#0f172a,0.8873,63.1622,8.9732,5,0.2195,28.2395,20.9154,22.9349,70.23,0.0504,#0f172a,29.6174,33.8377,62.43,0.1083,#523821,39.0607,34.3225,75.3,0.1111,#6a3624,43.8775,20.1871,92.7,0.0931,#6f4ed2,53.8691,26.694,107.42,0.0793,#8c763f,84.0776,6.083,76.22,0.0104,#dbd1a8
rotX,benchmark_preraphaelite_altar,preraphaelite_altar,,Block_1,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_preraphaelite_altar\rotations\Block_1_rotX_+15.0_00001_.png,Block_1_rotX_+15.0_00001_.png,,,,,1024,1760,98.2668,0.6175,338.72,0.4042,#ad936b,6.5487,1.5726,1.9,0.0849,#131110,0.6019,78.3783,12.2621,4,0.198,32.0548,3.2664,1.1279,29.17,0.0987,#110f0e,16.032,16.8274,48.79,0.0853,#524763,46.7018,21.6505,139.45,0.0591,#913727,75.9802,33.1827,304.51,0.0665,#725d3f,77.4769,23.1767,87.59,0.0441,#6156d2,81.6447,21.2316,294.82,0.0992,#d2aa6b
rotX,benchmark_preraphaelite_altar,preraphaelite_altar,,Block_1,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_preraphaelite_altar\rotations\Block_1_rotX_+30.0_00001_.png,Block_1_rotX_+30.0_00001_.png,,,,,1024,1760,95.6191,1.4765,354.76,0.53,#bbc4d2,4.5386,6.1786,303.19,0.0895,#19110f,0.4717,78.3164,9.9027,5,0.2705,32.062,2.884,2.8659,308.13,0.1457,#130d0d,16.2624,16.9633,43.33,0.0615,#451111,46.524,34.9278,71.12,0.0697,#761e1a,69.4763,31.7835,312.87,0.1249,#5b52cb,78.9938,16.3263,91.81,0.0428,#9d8034,81.2004,13.8426,312.6,0.0995,#cecab2
rotX,benchmark_preraphaelite_altar,preraphaelite_altar,,Block_2,rotX,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_preraphaelite_altar\rotations\Block_2_rotX_-15.0_00001_.png,Block_2_rotX_-15.0_00001_.png,,,,,1024,1760,99.5504,0.1451,60.24,0.2153,#6c5d4b,9.1069,1.5833,220.16,0.1649,#181412,0.791,76.4789,6.3706,6,0.2485,31.6423,3.6059,0.3579,85.51,0.1344,#13110f,23.7354,19.5426,80.18,0.1141,#10172a,28.7482,20.7743,35.32,0.0781,#491b16,40.2541,29.6017,141.3,0.0737,#704ed2,57.2736,32.0002,313.28,0.0407,#a49072,80.0848,25.5932,302.21,0.0362,#ce9656
rotX,benchmark_preraphaelite_altar,preraphaelite_altar,,Block_2,rotX,-30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_preraphaelite_altar\rotations\Block_2_rotX_-30.0_00001_.png,Block_2_rotX_-30.0_00001_.png,,,,,1024,1760,99.6771,0.1146,326.09,0.1566,#a78961,2.5844,0.7444,340.1,0.1376,#161715,0.8446,79.733,8.3429,5,0.3147,26.3529,2.4551,0.7127,346.24,0.1608,#141412,18.3863,12.7289,37.45,0.1539,#0f172a,43.0239,27.0656,71.73,0.1082,#81372b,44.256,11.439,173.27,0.091,#71502e,58.8781,26.3861,141.07,0.0493,#6d4ed1,82.1881,22.3364,311.59,0.0232,#e6b16e
rotX,benchmark_preraphaelite_altar,preraphaelite_altar,,Block_2,rotX,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_preraphaelite_altar\rotations\Block_2_rotX_+15.0_00001_.png,Block_2_rotX_+15.0_00001_.png,,,,,1024,1760,99.7873,0.0712,297.54,0.3049,#6f533a,5.8721,1.1221,50.81,0.0944,#15100e,0.6961,71.75,8.367,5,0.2525,26.6128,5.3998,1.1981,50.59,0.1294,#0f0d0b,33.0065,16.3877,140.01,0.0467,#4a1614,37.1317,22.2785,72.02,0.0916,#852e23,51.7188,27.8109,133.12,0.0751,#5f4f6b,70.1063,13.8836,96.52,0.0635,#6056d2,77.1497,15.212,303.12,0.1231,#cbaf81
rotX,benchmark_preraphaelite_altar,preraphaelite_altar,,Block_2,rotX,30.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_preraphaelite_altar\rotations\Block_2_rotX_+30.0_00001_.png,Block_2_rotX_+30.0_00001_.png,,,,,1024,1760,99.4915,0.0952,290.66,0.333,#6d5039,4.6896,1.0009,27.75,0.0933,#171010,0.6658,78.5701,15.7501,5,0.2411,17.8147,3.5578,0.7158,21.83,0.1229,#110d0e,49.434,6.4479,169.21,0.0541,#10172a,55.9049,15.6064,64.54,0.0388,#4c1217,61.527,18.5305,136.93,0.0702,#42291d,78.3339,11.889,97.46,0.0709,#6055d2,82.1279,11.7685,303.11,0.1182,#e3b36f
