file,width_px,height_px,stroke_width_median_px,stroke_width_std_px,stroke_width_cv,edge_density,contour_mean_length_px,contour_n_components,crosshatch_entropy_mean,crosshatch_entropy_p90,color_top4_cluster_share,color_cluster_entropy_norm,color_n_effective,colorfulness_hs,luminance_hist_n_peaks,shadow_edge_transition_width_px,shadow_edge_transition_width_std,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,lbp_entropy,lbp_uniform_share,fft_radial_slope,fft_high_freq_share,condition,paper_L,paper_C,paper_hue_deg,paper_frac,paper_hex,ink_L,ink_C,ink_hue_deg,ink_frac,ink_hex,subject_frac,tonal_range,step_regularity,effective_steps,top2_mass_share,chroma_spread,sw1_L,sw1_C,sw1_hue_deg,sw1_share,sw1_hex,sw2_L,sw2_C,sw2_hue_deg,sw2_share,sw2_hex,sw3_L,sw3_C,sw3_hue_deg,sw3_share,sw3_hex,sw4_L,sw4_C,sw4_hue_deg,sw4_share,sw4_hex,sw5_L,sw5_C,sw5_hue_deg,sw5_share,sw5_hex,sw6_L,sw6_C,sw6_hue_deg,sw6_share,sw6_hex
S08_papercraft_s4242145_B1_neg_00001_.png,1024,1280,4.0,2.1766018867492676,0.5441504716873169,0.08742752075195312,70.21629901960785,1632,3.1920418739318848,4.09072732925415,0.43155,0.952946473352122,14.043064512682212,53.68854904174805,4,21.0,5.723840356780169,5.891505803349709,0.7385080714790695,0.13265008694161157,0.9554440236553909,3.181340953500826,0.7986000061035157,-3.513872499141244,6.449413693563026e-06,,84.4091,10.1299,76.73,0.1739,#dfd0c0,10.2593,2.356,354.14,0.1421,#1f1b1c,0.8612,73.3028,6.8841,6,0.2445,69.2233,6.8151,2.2674,7.58,0.1096,#191415,26.3951,44.2894,33.33,0.0439,#751f1b,49.7756,71.4906,33.8,0.0218,#d83d36,54.8772,39.8427,65.72,0.0697,#af7745,71.7996,15.0371,233.85,0.1349,#90b6c6,80.1179,20.6539,75.04,0.0354,#dfc2a2
S08_papercraft_s4242145_B1_pos_00001_.png,1024,1280,4.0,2.2251358032226562,0.5562839508056641,0.08523178100585938,74.03247183565276,1509,3.0914363861083984,4.078739166259766,0.4014,0.9602819626853949,14.33160072276502,55.39623260498047,4,20.0,5.959921355072756,6.939162950681343,0.7415801290538346,0.1391790843168555,0.9496742624308345,3.174606299307028,0.8098739624023437,-3.5971586238004556,5.619275011110283e-06,,86.3253,8.9172,82.2,0.1777,#e2d7c7,12.0128,3.9536,9.18,0.1667,#251e1f,0.8523,74.3625,8.9099,5,0.2318,73.5807,7.0581,2.2483,336.0,0.1067,#181517,29.0579,45.114,33.78,0.0485,#7d2620,49.0838,75.829,33.75,0.024,#da3431,56.9499,37.6896,64.81,0.0767,#b47d4e,80.5117,22.7955,68.74,0.0416,#e6c1a1,81.4205,8.6174,222.33,0.125,#b7ced5
S08_papercraft_s4242145_B6_neg_00001_.png,1024,1280,4.0,1.820082187652588,0.455020546913147,0.10065841674804688,62.76641294005709,2102,3.105738878250122,3.7144784927368164,0.419,0.9600436991302451,14.322136295691289,54.47407531738281,3,23.0,4.488405711440423,5.7504051504232105,0.6582167874802005,0.11767596986052127,0.9509785505158453,3.1678139086302672,0.8294830322265625,-3.5107629203940305,7.920212891983402e-06,,82.4898,4.68,13.33,0.1776,#d7cacb,16.8819,8.9513,300.31,0.1907,#2b2835,0.8503,76.1578,3.9552,6,0.2041,67.6949,9.2717,5.6911,328.7,0.0937,#1f181e,31.0026,44.4601,24.29,0.0494,#85272f,47.0799,73.386,28.46,0.0297,#d52a39,56.5085,30.5994,45.6,0.0548,#b67963,71.4153,20.3256,256.56,0.1104,#8fb3d2,85.4295,14.9577,67.04,0.0207,#ebd1bc
S08_papercraft_s4242145_B6_pos_00001_.png,1024,1280,4.0,2.19779372215271,0.5494484305381775,0.07519073486328125,74.71872630780895,1319,3.362311601638794,3.970527410507202,0.38325000000000004,0.9650773391224833,14.523420402124028,59.64561462402344,3,22.0,5.542335062757031,4.232932648289953,0.7461886058524554,0.1288435558243048,0.9638577776624737,3.1755804916163544,0.8538665771484375,-3.636851605963464,3.2699165323931042e-06,,84.3231,19.7546,91.82,0.1563,#e0d1ad,11.3375,4.9862,89.02,0.1302,#211e17,0.8899,70.6017,6.8121,6,0.2719,67.0019,10.8134,3.1581,111.22,0.1269,#1d1d19,24.6853,44.3195,39.05,0.0348,#6e1e12,51.666,70.16,40.05,0.0222,#d84b30,63.6742,52.9888,78.31,0.0507,#c4913a,70.6752,14.9781,193.8,0.145,#8bb5b3,81.4152,31.748,87.07,0.0374,#e2c78f
S08_papercraft_s4242145_baseline_00001_.png,1024,1280,4.0,2.151599645614624,0.537899911403656,0.08907089233398438,73.24153074027603,1594,3.142582416534424,4.082733154296875,0.4256,0.9605314036161682,14.34151584466807,55.221893310546875,3,21.0,5.436016662306518,5.967603685015067,0.7350612991408191,0.13331307407938536,0.9544870157629057,3.1794002188049895,0.8026107788085939,-3.533593361279451,5.725825891910417e-06,,84.837,9.0822,77.38,0.1699,#dfd2c3,14.9719,3.9846,25.15,0.2104,#2c2423,0.8499,76.1073,8.033,5,0.2894,72.2534,6.3107,2.3672,17.44,0.0935,#181313,26.0693,45.4493,33.06,0.0436,#761d1a,48.4808,74.6206,34.09,0.0282,#d73530,56.328,37.4906,65.56,0.08,#b17c4c,79.0298,11.9565,230.65,0.1958,#aac9d4,82.418,20.312,78.98,0.0236,#e3c9a8
S08_papercraft_s4242145_scrA_neg_00001_.png,1024,1280,4.0,2.1569573879241943,0.5392393469810486,0.08474807739257813,74.95344129554655,1482,3.295158863067627,4.102746486663818,0.43465,0.9513456987821505,13.980875435283897,52.36997985839844,3,21.0,5.581256826301058,5.873937315389485,0.7357899857850936,0.13139498869152888,0.9552805982984249,3.193728801096787,0.8011398315429688,-3.5316205772193654,5.740174871390542e-06,,85.1297,9.8057,80.49,0.1799,#e0d3c3,11.6235,2.0364,322.2,0.1459,#201e20,0.8514,78.3162,6.0811,6,0.2354,68.4615,6.7755,2.5295,24.77,0.0997,#191413,27.1423,46.5415,32.78,0.0384,#7a1e1c,49.8858,70.991,33.62,0.0226,#d83e37,55.2811,36.7612,68.67,0.0801,#ab7a49,71.9283,15.1448,230.53,0.1357,#90b6c5,85.0916,21.8191,81.85,0.0261,#ead1ac
S08_papercraft_s4242145_scrA_pos_00001_.png,1024,1280,4.0,2.222459077835083,0.5556147694587708,0.08816299438476563,72.49498117942284,1594,3.1817686557769775,4.086508274078369,0.4229,0.9556554547802272,14.148937547255096,57.49656677246094,4,21.0,5.608748967758871,6.098801795923068,0.7363222023119768,0.13262164422540262,0.9535046806496018,3.184577982716295,0.8081428527832031,-3.52942070493076,6.135535411406686e-06,,85.0318,10.2746,76.52,0.1541,#e1d2c2,14.9182,2.7651,336.86,0.2045,#292427,0.8727,71.3149,6.8603,5,0.3385,71.4461,6.2262,3.101,16.07,0.0923,#191213,25.2293,46.1818,30.82,0.0377,#75181a,48.3396,74.5471,33.82,0.0277,#d73430,63.531,45.6719,68.95,0.0456,#ca8d4e,74.3013,23.2072,59.76,0.0406,#d9ae93,77.5411,10.9523,227.79,0.2462,#a8c4ce
S08_papercraft_s4242145_scrB_neg_00001_.png,1024,1280,4.0,2.304786205291748,0.576196551322937,0.07664108276367188,79.9164677804296,1257,3.1652069091796875,3.8783199787139893,0.4359,0.959367532687341,14.2953112889885,71.65303039550781,4,20.0,6.3383222186261765,4.617522295657565,0.7622134104120235,0.15444208820501426,0.95887740911813,3.1611911805875295,0.8337005615234374,-3.6801629541833054,2.2677695324118763e-06,,89.2707,20.8638,97.38,0.1643,#ebe1b9,22.2139,11.1679,90.0,0.1462,#3b3525,0.8451,72.3862,7.9932,5,0.3408,71.7718,10.363,6.9776,85.46,0.058,#211c13,27.8532,51.1514,38.13,0.0344,#7e1e13,52.2476,78.7495,39.76,0.0247,#e34228,52.382,41.0418,95.22,0.0432,#8c7d34,65.9354,59.1577,79.57,0.0728,#cc9731,82.7492,13.6232,166.5,0.2681,#b5d5c8
S08_papercraft_s4242145_scrB_pos_00001_.png,1024,1280,4.0,1.8705157041549683,0.46762892603874207,0.08821868896484375,75.13320337881741,1539,3.1395809650421143,3.756082057952881,0.43265,0.953872664723773,14.079172710764702,53.108192443847656,4,22.0,4.837960107669812,4.965945216405236,0.6877071067777742,0.12015490685625693,0.9555105775464987,3.1785538881351987,0.8350494384765624,-3.450919301798698,9.69345706779042e-06,,78.3793,7.9059,36.01,0.0826,#d2beba,9.782,8.0518,315.61,0.2629,#1f1923,0.9251,68.9706,6.5902,6,0.2685,61.4906,4.2904,4.6279,317.83,0.1027,#130d14,25.235,46.3042,23.13,0.0362,#771323,46.9311,66.1184,25.17,0.0292,#cd3544,59.9902,24.5394,263.78,0.1361,#6f94bb,66.1025,21.8102,53.34,0.0217,#c29882,73.261,13.8938,264.65,0.1325,#a3b6cd
S08_papercraft_s42_B1_neg_00001_.png,1024,1280,4.0,2.2091474533081055,0.5522868633270264,0.08211441040039062,77.20875179340028,1394,3.206576108932495,4.051690101623535,0.4031,0.9640736972847542,14.483062460693596,55.11119842529297,4,21.0,5.735639960880396,5.047306595158999,0.749368259204535,0.1319819945311413,0.9635726886395876,3.174176025201467,0.8054634094238282,-3.5745398621854387,4.6715949612691355e-06,,85.4244,8.5045,78.15,0.1562,#e0d4c6,9.662,2.8881,16.09,0.1478,#1f1a1a,0.8567,70.9257,2.7471,6,0.3415,67.0096,7.7154,2.4779,10.92,0.1409,#1a1616,21.7092,40.2686,31.65,0.0606,#651717,32.4958,28.1863,60.67,0.0511,#6b4326,50.3537,69.4876,32.45,0.0251,#d8403c,67.0129,53.6651,72.93,0.0256,#d59745,78.6411,11.7348,234.52,0.2005,#abc7d4
S08_papercraft_s42_B1_pos_00001_.png,1024,1280,4.0,2.202371597290039,0.5505928993225098,0.08501739501953125,83.97437829691033,1327,3.199597120285034,4.070983409881592,0.3969,0.9595919119499433,14.30420733217179,56.62169647216797,7,20.0,5.982682537599437,5.7224365808196005,0.7479998853944123,0.13515813585758163,0.9585081576984198,3.183331031940744,0.8132942199707032,-3.578138508473436,4.8188050311712816e-06,,86.4143,9.7102,77.06,0.154,#e4d6c7,11.5177,4.5187,28.75,0.1562,#251d1c,0.8601,70.9805,6.8431,6,0.1888,66.7574,8.8015,3.0282,359.98,0.133,#1d1819,23.4772,45.9803,31.22,0.0432,#6f1317,50.3526,69.7856,33.52,0.0243,#d8413a,60.633,36.7492,68.12,0.0559,#bb8856,67.4602,57.4763,71.41,0.0285,#db963f,79.782,18.0843,70.78,0.0271,#ddc1a6
S08_papercraft_s42_B6_neg_00001_.png,1024,1280,4.0,1.878520131111145,0.46963003277778625,0.09448013305664063,69.61045531197301,1779,3.091822862625122,3.6862399578094482,0.42935,0.9503561501770948,13.942569919172906,55.102596282958984,5,23.0,4.673958281985125,5.394829286274883,0.6624437697990551,0.11092702975590746,0.9570740065381047,3.1551909288734605,0.8288986206054688,-3.4750492147323437,6.743863003888048e-06,,84.8443,4.854,27.53,0.1697,#ded1d0,8.6496,5.0078,338.52,0.093,#1e171b,0.856,76.6868,5.0868,6,0.2211,64.1695,7.9185,4.8625,340.38,0.1008,#1c151a,28.4508,43.4333,23.44,0.0607,#7d212b,48.2712,69.032,26.39,0.0261,#d53543,55.1303,32.9324,50.75,0.0694,#b37559,72.0691,20.2277,255.52,0.1202,#90b5d4,84.6054,15.5422,62.94,0.0249,#ebceba
S08_papercraft_s42_B6_pos_00001_.png,1024,1280,4.0,2.2717037200927734,0.5679259300231934,0.07460250854492187,82.44772344013491,1186,3.3237688541412354,3.935925006866455,0.41885,0.9572285708153712,14.21078438436677,62.87272644042969,4,21.0,5.884236898730169,3.9543250774534036,0.7524046349788239,0.12854287235905776,0.9662709958348774,3.1650079264031894,0.8565216064453126,-3.6365379453355358,2.8140082713358546e-06,,85.4855,16.0529,94.4,0.1421,#e0d5b8,9.3421,6.892,77.25,0.1051,#201910,0.8732,73.9555,7.0476,6,0.3388,65.7447,7.4962,5.4503,76.18,0.0952,#1b160e,23.7667,40.3104,39.07,0.0478,#682014,50.5538,71.195,39.02,0.0273,#d6462e,65.7485,55.7593,77.32,0.0526,#cd963a,75.2988,11.388,183.88,0.2436,#a1c0ba,81.4517,27.7394,86.46,0.0198,#e1c897
S08_papercraft_s42_baseline_00001_.png,1024,1280,4.0,2.2081151008605957,0.5520287752151489,0.07754592895507813,80.98884462151395,1255,3.330414056777954,4.0668230056762695,0.39135,0.9662077355212453,14.569010011458683,55.28466796875,5,21.0,5.851968729292413,4.477866603328543,0.7599591530994336,0.13569573753427278,0.9660063975742623,3.18083399057192,0.8008796691894531,-3.5520653725833156,4.325509058224828e-06,,85.6167,8.1796,75.43,0.151,#e0d4c7,8.2853,3.88,27.37,0.1072,#1e1616,0.8483,71.116,6.6116,6,0.3079,65.3514,7.484,3.2262,21.86,0.115,#1b1515,22.447,39.4583,32.17,0.067,#661b18,47.8269,68.5776,32.67,0.0269,#cf3a37,63.639,54.4165,69.51,0.0361,#d08b3d,71.3354,25.2132,73.5,0.0288,#cba983,78.6,10.9626,237.81,0.1928,#adc7d3
S08_papercraft_s42_scrA_neg_00001_.png,1024,1280,4.0,2.18318247795105,0.5457956194877625,0.08181076049804688,86.12931726907631,1245,3.283947467803955,4.078094959259033,0.39849999999999997,0.961483149483378,14.37941021047505,54.02747344970703,4,21.0,5.918650237454258,4.605946581624621,0.7499902541910992,0.13302739218251697,0.9647578985167671,3.184661588443528,0.80321044921875,-3.5884154674388316,3.746188924963424e-06,,85.4211,8.3392,78.73,0.1593,#dfd4c6,9.5614,4.3049,33.23,0.1193,#211918,0.8462,70.9134,6.8821,6,0.3075,64.7742,7.788,3.261,19.66,0.1153,#1c1616,22.522,40.9487,31.03,0.0575,#681818,49.489,68.0352,31.78,0.0268,#d43f3c,57.2959,32.4221,74.58,0.0462,#a98353,65.9737,55.2718,71.5,0.0269,#d59340,78.7014,11.2315,236.87,0.1922,#adc7d4
S08_papercraft_s42_scrA_pos_00001_.png,1024,1280,4.0,2.1677534580230713,0.5419383645057678,0.08802261352539062,73.34583598219962,1573,3.2109971046447754,4.068604469299316,0.41390000000000005,0.9501931829467037,13.93627151601889,55.17230987548828,4,21.0,5.553122239645756,5.679642726083232,0.7415021254199877,0.13269958388009973,0.9578018155282826,3.183158008660672,0.8093772888183592,-3.5475150421984964,4.962835059565665e-06,,84.6091,10.3525,75.56,0.1643,#e0d1c1,10.27,4.7015,34.18,0.1378,#231a19,0.8679,75.1678,7.5175,5,0.335,63.9078,7.7057,2.6295,15.86,0.1141,#1b1616,22.544,41.6797,30.98,0.0521,#691718,50.2003,66.5374,32.45,0.0275,#d5443e,61.5387,49.4689,68.52,0.0404,#c78742,78.1815,10.4936,232.58,0.2208,#acc6d0,82.8735,22.2923,74.43,0.0267,#e9c9a6
S08_papercraft_s42_scrB_neg_00001_.png,1024,1280,4.0,2.3019275665283203,0.5754818916320801,0.06537017822265626,91.44290288153682,937,3.2763757705688477,3.89030385017395,0.4344,0.9577331806387953,14.230680259384023,73.19266510009766,6,20.0,6.323820054913325,3.9303136415382727,0.7746089181473574,0.15008846781332247,0.967103979100999,3.1575481869576727,0.8464546203613281,-3.760416719229829,1.7015940811605578e-06,,89.9281,20.5865,96.02,0.1529,#eee2bb,13.1465,8.6065,82.82,0.0868,#282116,0.8532,76.5564,7.5486,5,0.2244,67.8485,8.6995,6.1115,80.62,0.0701,#1d1810,25.7685,45.7668,39.71,0.0529,#722012,51.092,41.4699,97.52,0.0374,#867b30,53.1504,73.96,40.92,0.0304,#e04c2d,70.7578,65.2046,78.12,0.0789,#e0a230,85.2559,11.4175,151.87,0.1455,#c5dacb
S08_papercraft_s42_scrB_pos_00001_.png,1024,1280,4.0,2.0195441246032715,0.5048860311508179,0.08394546508789062,78.03475177304965,1410,3.215970754623413,3.7557764053344727,0.40545000000000003,0.9567071720211926,14.190255769391335,51.2125358581543,4,21.0,5.063035213131874,4.792138488734933,0.7034332957694664,0.12162666410895123,0.9608854649163401,3.1796255572432757,0.8325538635253906,-3.478486090923076,8.154162872185282e-06,,79.2154,4.3182,356.4,0.1594,#ccc2c5,7.8723,7.8463,305.24,0.1951,#191620,0.8914,71.0817,7.1169,5,0.2324,63.9074,4.4451,3.8209,332.48,0.1134,#140d12,22.5809,41.2713,23.02,0.0499,#6a1420,46.8266,67.7283,26.41,0.024,#cf3240,50.5512,28.3787,50.54,0.0421,#a06c54,59.7793,24.5743,265.13,0.1191,#6f93bb,75.5268,13.1825,50.56,0.0424,#d1b4a8
S09_fresco_s1337_B1_neg_00001_.png,1024,1280,2.0,1.5241210460662842,0.7620605230331421,0.07946548461914063,50.36605415860735,2068,3.862452983856201,4.120640277862549,0.37529999999999997,0.9688085937584524,14.674448455618878,41.86205291748047,3,23.0,5.620004952648085,2.2761036180552106,0.7039309687561524,0.13419150858687556,0.9649849530814218,3.229566389694205,0.7957374572753906,-3.3674868121971846,3.3378191413884048e-06,,79.2486,23.1973,81.28,0.0869,#dbc19a,16.6329,5.4891,41.01,0.0786,#312724,0.922,62.6116,10.1289,6,0.3002,48.4596,14.023,4.5983,36.01,0.0641,#2a2220,46.7142,49.7854,34.17,0.0168,#b64e42,52.4256,14.397,70.84,0.1542,#8e7a66,60.0911,28.6094,75.23,0.0515,#ad8b60,68.1666,12.488,269.03,0.093,#9aa7bc,76.6346,1.3257,124.3,0.1461,#bdbdbb
S09_fresco_s1337_B1_pos_00001_.png,1024,1280,2.0,1.4679075479507446,0.7339537739753723,0.08995742797851562,50.77906976744186,2322,3.859315872192383,4.118825912475586,0.36415,0.9698920390825108,14.718596015209753,41.37706756591797,3,23.0,5.272204644823885,2.608279390372256,0.6874851471594363,0.13234485181149896,0.9576986585678378,3.2389326052830874,0.803166961669922,-3.414306356423428,3.013821352628748e-06,,80.4825,20.695,83.68,0.0903,#dbc5a2,18.2919,5.6211,36.17,0.0723,#352a28,0.911,64.2515,11.1421,5,0.3047,47.6415,13.4739,4.6715,33.84,0.0486,#29211f,47.7869,48.3265,34.57,0.0192,#b75245,56.5177,14.4396,73.69,0.1715,#988470,58.3701,30.3469,77.32,0.0539,#a88759,69.0557,11.4507,268.53,0.1123,#9daabd,77.7253,0.685,158.55,0.1332,#bfc0c0
S09_fresco_s1337_B6_neg_00001_.png,1024,1280,2.0,1.2194361686706543,0.6097180843353271,0.141314697265625,40.825214899713465,4537,3.6877496242523193,4.04224157333374,0.4053,0.9604760514603957,14.339315038855839,33.3902702331543,2,25.0,3.681094529128066,3.1755691375913484,0.6037260896650728,0.11294774407985032,0.9475900871233867,3.249971919235668,0.8269485473632814,-3.298540766321631,5.294044526983311e-06,,82.2355,14.5155,73.43,0.0744,#dfc9b3,20.5235,6.1205,359.3,0.0813,#3a2e32,0.9177,63.7779,5.6302,5,0.1581,39.1508,15.384,6.0227,358.19,0.0493,#2f2427,29.8778,33.3533,25.3,0.0272,#753132,46.6043,17.4423,62.14,0.0657,#856955,48.7502,41.6704,25.79,0.0203,#b45857,66.7065,18.3812,282.83,0.0777,#99a1c2,79.1619,2.5196,310.28,0.0804,#c6c3c8
S09_fresco_s1337_B6_pos_00001_.png,1024,1280,2.0,1.5866385698318481,0.7933192849159241,0.06505889892578125,65.69645608628659,1298,3.7063188552856445,4.028587818145752,0.35190000000000005,0.9817588829254107,15.210920240237147,50.19084167480469,5,22.0,5.533486207078114,1.9643222575225436,0.7318801159432242,0.14266966813760948,0.9671893600393047,3.221539035870357,0.8454353332519531,-3.654294525310554,1.1404020335907106e-06,,78.7065,31.238,90.64,0.099,#d7c189,17.0134,8.9345,71.04,0.0648,#32281e,0.9152,65.174,10.3452,4,0.2755,42.4673,11.5132,8.0111,67.62,0.0416,#261d14,35.0434,24.4534,70.15,0.0848,#6a4d2e,36.6926,49.3214,43.04,0.0438,#933a21,63.2656,45.2682,84.03,0.0465,#b89447,65.9724,6.8541,187.28,0.1491,#92a4a2,76.6871,10.5946,120.39,0.1263,#bac0ac
S09_fresco_s1337_baseline_00001_.png,1024,1280,2.0,1.4316672086715698,0.7158336043357849,0.08477401733398438,48.79885814668423,2277,3.8814430236816406,4.120902061462402,0.36729999999999996,0.9713204956204584,14.777004934279638,41.926490783691406,4,23.0,5.283122616345559,2.355923107212049,0.6934301050065861,0.13369507062393118,0.9611068357604035,3.2309090798742037,0.7961898803710937,-3.345039802464829,3.380290943847555e-06,,79.1013,22.321,82.42,0.0898,#d9c19b,18.6314,5.5013,39.8,0.074,#352b28,0.9139,62.1594,4.3033,6,0.2497,44.7349,14.3988,4.5792,37.32,0.0507,#2b2321,33.5207,46.1625,34.58,0.0395,#8b3027,48.993,31.2379,28.21,0.0189,#a7615d,56.9446,28.4801,75.41,0.0647,#a48359,68.2897,11.7939,269.63,0.1048,#9ba7bc,76.5582,1.4276,116.59,0.1448,#bdbdba
S09_fresco_s1337_scrA_neg_00001_.png,1024,1280,2.0,1.3850188255310059,0.6925094127655029,0.08475265502929688,51.07448275862069,2175,3.8958756923675537,4.12459135055542,0.3891,0.9626248500941632,14.424999866203418,39.65850830078125,3,24.0,4.87359101925315,2.2232739119525036,0.6902769791775794,0.1328130255298567,0.9625862754521589,3.2380285276681193,0.8001983642578125,-3.3709301897115105,3.006954962300132e-06,,79.3347,22.6729,82.21,0.0814,#dac19b,21.9857,6.5128,44.84,0.0935,#3e322e,0.9196,62.9005,7.1357,6,0.2659,44.3699,14.5923,4.6546,33.59,0.0458,#2c2321,39.313,18.7511,71.17,0.0737,#705840,46.4142,46.1584,33.11,0.0172,#b15046,52.8006,29.4535,74.77,0.0586,#9a784d,69.5461,11.0359,269.92,0.1264,#9fabbe,77.4928,1.7885,108.87,0.1395,#c0c0bc
S09_fresco_s1337_scrA_pos_00001_.png,1024,1280,2.799999952316284,1.5363391637802124,0.5486925678371117,0.09203948974609374,52.79562363238512,2285,3.821974515914917,4.116343975067139,0.3716,0.9681658332458977,14.648320254823156,43.23329162597656,3,23.0,5.52886175156119,2.801572090779099,0.6939954019145754,0.1314910967807972,0.955897090179599,3.2322152549462,0.7992431640625,-3.376737042932441,3.657239407181739e-06,,79.1774,22.9577,81.77,0.0884,#dac19a,17.4854,5.8447,37.05,0.0767,#332826,0.9189,64.5485,3.1452,6,0.2554,52.7391,12.192,4.7546,36.85,0.047,#271e1c,29.163,41.626,34.08,0.0323,#7a2a22,45.1651,54.1112,34.76,0.0182,#b6463a,57.7463,32.4217,75.25,0.0451,#aa8454,67.2978,11.9612,268.2,0.1043,#98a5b9,76.7405,1.3721,122.08,0.1511,#bdbebb
S09_fresco_s1337_scrB_neg_00001_.png,1024,1280,2.0,1.6111438274383545,0.8055719137191772,0.05937118530273437,67.08534482758621,1160,3.634383201599121,4.016808032989502,0.4115,0.9596314299626585,14.305774689929535,56.21996307373047,2,22.0,6.191138329969122,1.8009819657686676,0.7582826488429388,0.16582445694527403,0.9700189472809208,3.207135799670698,0.82371826171875,-3.7025740840827064,7.197163342665617e-07,,86.9595,29.522,95.05,0.1206,#ead9a2,20.3248,11.0451,74.48,0.0424,#3b2f22,0.8793,66.2464,7.165,5,0.2271,48.2627,18.199,10.3647,74.3,0.0409,#352b1e,39.9531,58.6274,44.33,0.0325,#a53b1c,49.8007,39.732,46.86,0.0252,#ad6347,51.4643,36.2512,80.01,0.0523,#97753d,64.9935,53.5549,84.23,0.0656,#c1983a,84.4454,11.6371,115.98,0.1615,#d1d5bf
S09_fresco_s1337_scrB_pos_00001_.png,1024,1280,2.0,1.2911268472671509,0.6455634236335754,0.12453994750976563,47.81400117164616,3414,3.6968722343444824,4.057764053344727,0.40175,0.96155383259651,14.382228494448192,35.369606018066406,2,25.0,3.6582094520145407,2.8031650415476412,0.6287916567077352,0.11672374529138158,0.9464103157729561,3.2475370367612344,0.8314537048339844,-3.3316121291321683,6.255285961843596e-06,,73.4755,16.2227,68.5,0.0635,#cab099,16.1958,6.6699,351.55,0.1266,#31252a,0.942,56.9787,7.3136,5,0.1806,44.895,13.3743,6.5978,349.82,0.096,#2b1f24,38.965,48.9666,26.74,0.0148,#a1373b,49.2841,28.7307,10.94,0.0141,#a5626d,54.1199,24.5451,286.52,0.0845,#777faa,62.5884,14.5346,286.5,0.0838,#9296b0,70.353,4.0716,305.22,0.0647,#aeabb2
S09_fresco_s4242145_B1_neg_00001_.png,1024,1280,2.0,1.522437334060669,0.7612186670303345,0.08378067016601562,47.008989726027394,2336,3.8313045501708984,4.121539115905762,0.3898,0.958826682889422,14.273890761680345,40.756221771240234,3,23.0,5.263973514835421,2.5112400797354884,0.6977142511077394,0.13453047307694938,0.9625022126011982,3.229281168831074,0.7958198547363281,-3.3621554446189297,3.7091365122040927e-06,,79.0317,23.4009,79.96,0.0701,#dbc099,16.5671,4.7021,44.94,0.0805,#302724,0.9379,68.0703,10.3102,6,0.305,47.414,11.382,3.5978,36.46,0.0459,#231d1b,45.3189,50.534,35.75,0.0148,#b24b3c,53.2907,14.6744,75.15,0.1819,#8f7c67,58.9555,27.8661,77.64,0.0582,#a8895e,69.8356,9.9278,265.1,0.1231,#a0acbc,79.4524,3.12,101.7,0.1209,#c6c5bf
S09_fresco_s4242145_B1_pos_00001_.png,1024,1280,2.799999952316284,1.6547000408172607,0.5909643103559411,0.09213638305664062,50.84842105263158,2375,3.7923614978790283,4.116040229797363,0.38664999999999994,0.9617218018663259,14.388927997702083,41.52402877807617,4,22.0,5.495532293646145,3.1032039665016535,0.6924085567723454,0.13551024482131768,0.9532733950191281,3.2322432307736784,0.7992546081542968,-3.4205502088210467,3.5930815093135154e-06,,79.913,22.8883,81.55,0.075,#dcc39c,17.3878,4.7461,39.49,0.0727,#322927,0.9315,69.7548,10.3188,5,0.2882,48.3754,11.346,3.2336,26.24,0.0421,#231d1c,45.0763,50.5897,35.68,0.0176,#b14a3c,56.2328,14.9746,76.02,0.1667,#97846e,59.9789,29.1749,78.22,0.0643,#ab8b5e,72.3063,9.9714,264.88,0.1215,#a6b3c3,81.1009,2.2142,102.59,0.1137,#cacac5
S09_fresco_s4242145_B6_neg_00001_.png,1024,1280,2.0,1.1948355436325073,0.5974177718162537,0.15620956420898438,39.85730971384076,5137,3.587977170944214,4.000493049621582,0.4067,0.9610311731210538,14.361402016515163,33.815311431884766,2,25.0,3.4391602560050485,3.428936514076079,0.5885056375236912,0.10882695049886715,0.9415989215881743,3.2388893347012506,0.826007080078125,-3.275227393906621,5.651788603063711e-06,,80.3473,12.0434,69.12,0.09,#d8c4b3,18.9935,5.3873,347.5,0.0716,#352c30,0.9054,63.0017,4.7424,6,0.2371,40.0773,13.7015,5.4467,339.75,0.0418,#292126,27.3671,32.6813,26.28,0.0266,#6d2c2c,46.8991,45.524,28.97,0.0193,#b3504c,61.7027,20.5154,65.59,0.0297,#b08f75,67.415,17.1537,279.4,0.1194,#99a4c2,76.7032,6.5736,282.51,0.1176,#babdc9
S09_fresco_s4242145_B6_pos_00001_.png,1024,1280,2.0,1.61762273311615,0.808811366558075,0.07978668212890624,60.87194412107101,1718,3.752110004425049,4.052134990692139,0.3589,0.9791378464058436,15.100782300559873,48.09172821044922,3,23.0,5.15549852853153,2.1954734589829927,0.7139177955185466,0.13681061971518715,0.9636653242488807,3.221992413224156,0.8526512145996094,-3.623867623145942,1.4042723205531549e-06,,78.7562,31.76,89.08,0.0735,#d9c188,15.9182,8.3987,77.69,0.0671,#2e261c,0.9379,69.0507,8.9479,5,0.1977,42.8174,9.6629,6.4843,74.96,0.0385,#201a12,35.6147,49.3017,43.16,0.0409,#90381f,36.3463,24.117,73.11,0.0575,#6b5131,46.2583,38.9766,82.02,0.0514,#88692b,57.243,8.2118,177.14,0.0959,#7a8e88,78.7136,11.9311,109.98,0.1018,#c4c4ae
