prompt_id,seed,condition,tag,grad_ratio,dL,passed,file,baseline_file
S03_cyberpunk,42,Block_1_pos,B1_pos,1.0043184757232666,0.17220306396484375,True,S03_cyberpunk_s42_B1_pos_00001_.png,S03_cyberpunk_s42_baseline_00001_.png
S03_cyberpunk,42,Block_6_neg,B6_neg,1.3481123447418213,1.2090225219726562,True,S03_cyberpunk_s42_B6_neg_00001_.png,S03_cyberpunk_s42_baseline_00001_.png
S03_cyberpunk,42,Block_6_pos,B6_pos,0.8093574643135071,-5.5755615234375,True,S03_cyberpunk_s42_B6_pos_00001_.png,S03_cyberpunk_s42_baseline_00001_.png
S03_cyberpunk,42,scramble_A_neg,scrA_neg,0.9471767544746399,0.71685791015625,True,S03_cyberpunk_s42_scrA_neg_00001_.png,S03_cyberpunk_s42_baseline_00001_.png
S03_cyberpunk,42,scramble_A_pos,scrA_pos,1.0394831895828247,0.1123504638671875,True,S03_cyberpunk_s42_scrA_pos_00001_.png,S03_cyberpunk_s42_baseline_00001_.png
S03_cyberpunk,42,scramble_B_neg,scrB_neg,0.7943783402442932,28.352813720703125,False,S03_cyberpunk_s42_scrB_neg_00001_.png,S03_cyberpunk_s42_baseline_00001_.png
S03_cyberpunk,42,scramble_B_pos,scrB_pos,0.9924874305725098,-28.350204467773438,False,S03_cyberpunk_s42_scrB_pos_00001_.png,S03_cyberpunk_s42_baseline_00001_.png
S04_gouache,1337,Block_1_neg,B1_neg,1.006621241569519,-0.063568115234375,True,S04_gouache_s1337_B1_neg_00001_.png,S04_gouache_s1337_baseline_00001_.png
S04_gouache,1337,Block_1_pos,B1_pos,1.0626276731491089,3.888916015625,True,S04_gouache_s1337_B1_pos_00001_.png,S04_gouache_s1337_baseline_00001_.png
S04_gouache,1337,Block_6_neg,B6_neg,1.2671641111373901,-0.8282470703125,True,S04_gouache_s1337_B6_neg_00001_.png,S04_gouache_s1337_baseline_00001_.png
S04_gouache,1337,Block_6_pos,B6_pos,0.81810462474823,1.0394439697265625,True,S04_gouache_s1337_B6_pos_00001_.png,S04_gouache_s1337_baseline_00001_.png
S04_gouache,1337,scramble_A_neg,scrA_neg,0.9895930886268616,1.7273101806640625,True,S04_gouache_s1337_scrA_neg_00001_.png,S04_gouache_s1337_baseline_00001_.png
S04_gouache,1337,scramble_A_pos,scrA_pos,1.0398396253585815,-1.0254669189453125,True,S04_gouache_s1337_scrA_pos_00001_.png,S04_gouache_s1337_baseline_00001_.png
S04_gouache,1337,scramble_B_neg,scrB_neg,0.7224622368812561,27.941787719726562,False,S04_gouache_s1337_scrB_neg_00001_.png,S04_gouache_s1337_baseline_00001_.png
S04_gouache,1337,scramble_B_pos,scrB_pos,1.175976037979126,-31.535736083984375,False,S04_gouache_s1337_scrB_pos_00001_.png,S04_gouache_s1337_baseline_00001_.png
S04_gouache,4242145,Block_1_neg,B1_neg,1.013523817062378,-1.4665374755859375,True,S04_gouache_s4242145_B1_neg_00001_.png,S04_gouache_s4242145_baseline_00001_.png
S04_gouache,4242145,Block_1_pos,B1_pos,1.042842149734497,4.09283447265625,True,S04_gouache_s4242145_B1_pos_00001_.png,S04_gouache_s4242145_baseline_00001_.png
S04_gouache,4242145,Block_6_neg,B6_neg,1.2885236740112305,1.381500244140625,True,S04_gouache_s4242145_B6_neg_00001_.png,S04_gouache_s4242145_baseline_00001_.png
S04_gouache,4242145,Block_6_pos,B6_pos,0.891145646572113,-2.974029541015625,True,S04_gouache_s4242145_B6_pos_00001_.png,S04_gouache_s4242145_baseline_00001_.png
S04_gouache,4242145,scramble_A_neg,scrA_neg,0.992275595664978,0.5452728271484375,True,S04_gouache_s4242145_scrA_neg_00001_.png,S04_gouache_s4242145_baseline_00001_.png
