image_path,output_folder,file,bench,prompt_id,seed,condition,recorded_in,notebook_page
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_elf_brawler\rotations\Block_5_rotX_-30.0_00001_.png,rotations,Block_5_rotX_-30.0_00001_.png,pilot_rotations,elf_brawler,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_elf_brawler\rotations\Block_6_rotX_+15.0_00001_.png,rotations,Block_6_rotX_+15.0_00001_.png,pilot_rotations,elf_brawler,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_elf_brawler\rotations\Block_6_rotX_+30.0_00001_.png,rotations,Block_6_rotX_+30.0_00001_.png,pilot_rotations,elf_brawler,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_elf_brawler\rotations\Block_6_rotX_-15.0_00001_.png,rotations,Block_6_rotX_-15.0_00001_.png,pilot_rotations,elf_brawler,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_elf_brawler\rotations\Block_6_rotX_-30.0_00001_.png,rotations,Block_6_rotX_-30.0_00001_.png,pilot_rotations,elf_brawler,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\00_baseline_00001_.png,benchmark_flag,00_baseline_00001_.png,pilot_rotations,flag,4242145,baseline,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_1_rotX_+15.0_00001_.png,rotations,Block_1_rotX_+15.0_00001_.png,pilot_rotations,flag,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_1_rotX_+30.0_00001_.png,rotations,Block_1_rotX_+30.0_00001_.png,pilot_rotations,flag,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_1_rotX_-15.0_00001_.png,rotations,Block_1_rotX_-15.0_00001_.png,pilot_rotations,flag,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_1_rotX_-30.0_00001_.png,rotations,Block_1_rotX_-30.0_00001_.png,pilot_rotations,flag,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_2_rotX_+15.0_00001_.png,rotations,Block_2_rotX_+15.0_00001_.png,pilot_rotations,flag,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_2_rotX_+30.0_00001_.png,rotations,Block_2_rotX_+30.0_00001_.png,pilot_rotations,flag,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_2_rotX_-15.0_00001_.png,rotations,Block_2_rotX_-15.0_00001_.png,pilot_rotations,flag,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_2_rotX_-30.0_00001_.png,rotations,Block_2_rotX_-30.0_00001_.png,pilot_rotations,flag,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_3_rotX_+15.0_00001_.png,rotations,Block_3_rotX_+15.0_00001_.png,pilot_rotations,flag,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_3_rotX_+30.0_00001_.png,rotations,Block_3_rotX_+30.0_00001_.png,pilot_rotations,flag,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_3_rotX_-15.0_00001_.png,rotations,Block_3_rotX_-15.0_00001_.png,pilot_rotations,flag,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_3_rotX_-30.0_00001_.png,rotations,Block_3_rotX_-30.0_00001_.png,pilot_rotations,flag,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_4_rotX_+15.0_00001_.png,rotations,Block_4_rotX_+15.0_00001_.png,pilot_rotations,flag,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_4_rotX_+30.0_00001_.png,rotations,Block_4_rotX_+30.0_00001_.png,pilot_rotations,flag,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_4_rotX_-15.0_00001_.png,rotations,Block_4_rotX_-15.0_00001_.png,pilot_rotations,flag,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_4_rotX_-30.0_00001_.png,rotations,Block_4_rotX_-30.0_00001_.png,pilot_rotations,flag,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_5_rotX_+15.0_00001_.png,rotations,Block_5_rotX_+15.0_00001_.png,pilot_rotations,flag,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_5_rotX_+30.0_00001_.png,rotations,Block_5_rotX_+30.0_00001_.png,pilot_rotations,flag,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_5_rotX_-15.0_00001_.png,rotations,Block_5_rotX_-15.0_00001_.png,pilot_rotations,flag,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_5_rotX_-30.0_00001_.png,rotations,Block_5_rotX_-30.0_00001_.png,pilot_rotations,flag,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_6_rotX_+15.0_00001_.png,rotations,Block_6_rotX_+15.0_00001_.png,pilot_rotations,flag,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_6_rotX_+30.0_00001_.png,rotations,Block_6_rotX_+30.0_00001_.png,pilot_rotations,flag,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_6_rotX_-15.0_00001_.png,rotations,Block_6_rotX_-15.0_00001_.png,pilot_rotations,flag,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_flag\rotations\Block_6_rotX_-30.0_00001_.png,rotations,Block_6_rotX_-30.0_00001_.png,pilot_rotations,flag,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_preraphaelite_altar\00_baseline_00001_.png,benchmark_preraphaelite_altar,00_baseline_00001_.png,pilot_rotations,preraphaelite_altar,4242145,baseline,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_preraphaelite_altar\rotations\Block_1_rotX_+15.0_00001_.png,rotations,Block_1_rotX_+15.0_00001_.png,pilot_rotations,preraphaelite_altar,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_preraphaelite_altar\rotations\Block_1_rotX_+30.0_00001_.png,rotations,Block_1_rotX_+30.0_00001_.png,pilot_rotations,preraphaelite_altar,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_preraphaelite_altar\rotations\Block_1_rotX_-15.0_00001_.png,rotations,Block_1_rotX_-15.0_00001_.png,pilot_rotations,preraphaelite_altar,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_preraphaelite_altar\rotations\Block_1_rotX_-30.0_00001_.png,rotations,Block_1_rotX_-30.0_00001_.png,pilot_rotations,preraphaelite_altar,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_preraphaelite_altar\rotations\Block_2_rotX_+15.0_00001_.png,rotations,Block_2_rotX_+15.0_00001_.png,pilot_rotations,preraphaelite_altar,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_preraphaelite_altar\rotations\Block_2_rotX_+30.0_00001_.png,rotations,Block_2_rotX_+30.0_00001_.png,pilot_rotations,preraphaelite_altar,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_preraphaelite_altar\rotations\Block_2_rotX_-15.0_00001_.png,rotations,Block_2_rotX_-15.0_00001_.png,pilot_rotations,preraphaelite_altar,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_preraphaelite_altar\rotations\Block_2_rotX_-30.0_00001_.png,rotations,Block_2_rotX_-30.0_00001_.png,pilot_rotations,preraphaelite_altar,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_preraphaelite_altar\rotations\Block_3_rotX_+15.0_00001_.png,rotations,Block_3_rotX_+15.0_00001_.png,pilot_rotations,preraphaelite_altar,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_preraphaelite_altar\rotations\Block_3_rotX_+30.0_00001_.png,rotations,Block_3_rotX_+30.0_00001_.png,pilot_rotations,preraphaelite_altar,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_preraphaelite_altar\rotations\Block_3_rotX_-15.0_00001_.png,rotations,Block_3_rotX_-15.0_00001_.png,pilot_rotations,preraphaelite_altar,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_preraphaelite_altar\rotations\Block_3_rotX_-30.0_00001_.png,rotations,Block_3_rotX_-30.0_00001_.png,pilot_rotations,preraphaelite_altar,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_preraphaelite_altar\rotations\Block_4_rotX_+15.0_00001_.png,rotations,Block_4_rotX_+15.0_00001_.png,pilot_rotations,preraphaelite_altar,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_preraphaelite_altar\rotations\Block_4_rotX_+30.0_00001_.png,rotations,Block_4_rotX_+30.0_00001_.png,pilot_rotations,preraphaelite_altar,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_preraphaelite_altar\rotations\Block_4_rotX_-15.0_00001_.png,rotations,Block_4_rotX_-15.0_00001_.png,pilot_rotations,preraphaelite_altar,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_preraphaelite_altar\rotations\Block_4_rotX_-30.0_00001_.png,rotations,Block_4_rotX_-30.0_00001_.png,pilot_rotations,preraphaelite_altar,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_preraphaelite_altar\rotations\Block_5_rotX_+15.0_00001_.png,rotations,Block_5_rotX_+15.0_00001_.png,pilot_rotations,preraphaelite_altar,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_preraphaelite_altar\rotations\Block_5_rotX_+30.0_00001_.png,rotations,Block_5_rotX_+30.0_00001_.png,pilot_rotations,preraphaelite_altar,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_preraphaelite_altar\rotations\Block_5_rotX_-15.0_00001_.png,rotations,Block_5_rotX_-15.0_00001_.png,pilot_rotations,preraphaelite_altar,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_preraphaelite_altar\rotations\Block_5_rotX_-30.0_00001_.png,rotations,Block_5_rotX_-30.0_00001_.png,pilot_rotations,preraphaelite_altar,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_preraphaelite_altar\rotations\Block_6_rotX_+15.0_00001_.png,rotations,Block_6_rotX_+15.0_00001_.png,pilot_rotations,preraphaelite_altar,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_preraphaelite_altar\rotations\Block_6_rotX_+30.0_00001_.png,rotations,Block_6_rotX_+30.0_00001_.png,pilot_rotations,preraphaelite_altar,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_preraphaelite_altar\rotations\Block_6_rotX_-15.0_00001_.png,rotations,Block_6_rotX_-15.0_00001_.png,pilot_rotations,preraphaelite_altar,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_preraphaelite_altar\rotations\Block_6_rotX_-30.0_00001_.png,rotations,Block_6_rotX_-30.0_00001_.png,pilot_rotations,preraphaelite_altar,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling\00_baseline_00001_.png,benchmark_tiefling,00_baseline_00001_.png,pilot_rotations,tiefling,4242145,baseline,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling\rotations\Block_1_rotX_+15.0_00001_.png,rotations,Block_1_rotX_+15.0_00001_.png,pilot_rotations,tiefling,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling\rotations\Block_1_rotX_+30.0_00001_.png,rotations,Block_1_rotX_+30.0_00001_.png,pilot_rotations,tiefling,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling\rotations\Block_1_rotX_-15.0_00001_.png,rotations,Block_1_rotX_-15.0_00001_.png,pilot_rotations,tiefling,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling\rotations\Block_1_rotX_-30.0_00001_.png,rotations,Block_1_rotX_-30.0_00001_.png,pilot_rotations,tiefling,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling\rotations\Block_2_rotX_+15.0_00001_.png,rotations,Block_2_rotX_+15.0_00001_.png,pilot_rotations,tiefling,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling\rotations\Block_2_rotX_+30.0_00001_.png,rotations,Block_2_rotX_+30.0_00001_.png,pilot_rotations,tiefling,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling\rotations\Block_2_rotX_-15.0_00001_.png,rotations,Block_2_rotX_-15.0_00001_.png,pilot_rotations,tiefling,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling\rotations\Block_2_rotX_-30.0_00001_.png,rotations,Block_2_rotX_-30.0_00001_.png,pilot_rotations,tiefling,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling\rotations\Block_3_rotX_+15.0_00001_.png,rotations,Block_3_rotX_+15.0_00001_.png,pilot_rotations,tiefling,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling\rotations\Block_3_rotX_+30.0_00001_.png,rotations,Block_3_rotX_+30.0_00001_.png,pilot_rotations,tiefling,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling\rotations\Block_3_rotX_-15.0_00001_.png,rotations,Block_3_rotX_-15.0_00001_.png,pilot_rotations,tiefling,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling\rotations\Block_3_rotX_-30.0_00001_.png,rotations,Block_3_rotX_-30.0_00001_.png,pilot_rotations,tiefling,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling\rotations\Block_4_rotX_+15.0_00001_.png,rotations,Block_4_rotX_+15.0_00001_.png,pilot_rotations,tiefling,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling\rotations\Block_4_rotX_+30.0_00001_.png,rotations,Block_4_rotX_+30.0_00001_.png,pilot_rotations,tiefling,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling\rotations\Block_4_rotX_-15.0_00001_.png,rotations,Block_4_rotX_-15.0_00001_.png,pilot_rotations,tiefling,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling\rotations\Block_4_rotX_-30.0_00001_.png,rotations,Block_4_rotX_-30.0_00001_.png,pilot_rotations,tiefling,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling\rotations\Block_5_rotX_+15.0_00001_.png,rotations,Block_5_rotX_+15.0_00001_.png,pilot_rotations,tiefling,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling\rotations\Block_5_rotX_+30.0_00001_.png,rotations,Block_5_rotX_+30.0_00001_.png,pilot_rotations,tiefling,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling\rotations\Block_5_rotX_-15.0_00001_.png,rotations,Block_5_rotX_-15.0_00001_.png,pilot_rotations,tiefling,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling\rotations\Block_5_rotX_-30.0_00001_.png,rotations,Block_5_rotX_-30.0_00001_.png,pilot_rotations,tiefling,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling\rotations\Block_6_rotX_+15.0_00001_.png,rotations,Block_6_rotX_+15.0_00001_.png,pilot_rotations,tiefling,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling\rotations\Block_6_rotX_+30.0_00001_.png,rotations,Block_6_rotX_+30.0_00001_.png,pilot_rotations,tiefling,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling\rotations\Block_6_rotX_-15.0_00001_.png,rotations,Block_6_rotX_-15.0_00001_.png,pilot_rotations,tiefling,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling\rotations\Block_6_rotX_-30.0_00001_.png,rotations,Block_6_rotX_-30.0_00001_.png,pilot_rotations,tiefling,4242145,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed1337\00_baseline_00001_.png,benchmark_tiefling_seed1337,00_baseline_00001_.png,pilot_rotations,tiefling,1337,baseline,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed1337\rotations\Block_1_rotX_+15.0_00001_.png,rotations,Block_1_rotX_+15.0_00001_.png,pilot_rotations,tiefling,1337,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_tiefling_seed1337\rotations\Block_1_rotX_+30.0_00001_.png,rotations,Block_1_rotX_+30.0_00001_.png,pilot_rotations,tiefling,1337,rotX,pilot_rotations_palette_features.csv; pilot_rotations_style_features.csv,04-where-in-the-model
