run_id,prompt_id,seed,condition,cond_tag,dose_target_D,angle_deg,image_path,file,prompt_dir,prompt_sha1,rel_path,width_px,height_px,paper_L,paper_C,paper_hue_deg,paper_frac,paper_hex,ink_L,ink_C,ink_hue_deg,ink_frac,ink_hex,subject_frac,tonal_range,step_regularity,effective_steps,top2_mass_share,chroma_spread,sw1_L,sw1_C,sw1_hue_deg,sw1_share,sw1_hex,sw2_L,sw2_C,sw2_hue_deg,sw2_share,sw2_hex,sw3_L,sw3_C,sw3_hue_deg,sw3_share,sw3_hex,sw4_L,sw4_C,sw4_hue_deg,sw4_share,sw4_hex,sw5_L,sw5_C,sw5_hue_deg,sw5_share,sw5_hex,sw6_L,sw6_C,sw6_hue_deg,sw6_share,sw6_hex
0,P01,P01_s1618033_B1_neg_d030_00001_,,B1_neg_d030,0.03,-15.7296,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s1618033_B1_neg_d030_00001_.png,P01_s1618033_B1_neg_d030_00001_.png,,52e5b19ca6,P01_s1618033_B1_neg_d030_00001_.png,1024.0,1280.0,56.3551,50.0289,44.22,0.0402,#cd6c4c,3.1463,0.9864,339.4,0.3308,#0d0b0c,0.9875,79.401,9.3719,5.0,0.3781,49.5125,2.1449,0.5689,341.32,0.3005,#090708,28.5929,24.5091,28.25,0.0776,#673533,39.1986,43.7119,33.9,0.0296,#994137,63.7165,22.0977,253.04,0.0126,#749fbf,64.6307,50.0813,51.4,0.0215,#e18558,81.5459,41.1406,73.56,0.0149,#f7c181
1,P01,P01_s1618033_B1_neg_d045_00001_,,B1_neg_d045,0.045001,-23.69,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s1618033_B1_neg_d045_00001_.png,P01_s1618033_B1_neg_d045_00001_.png,,52e5b19ca6,P01_s1618033_B1_neg_d045_00001_.png,1024.0,1280.0,79.7057,21.089,89.73,0.0364,#d5c49e,5.1548,1.3375,357.74,0.1933,#131111,0.9902,84.7072,9.13,5.0,0.2398,51.3935,3.5962,1.1129,7.01,0.1659,#0f0c0d,31.0906,26.1815,43.51,0.0739,#6c3d2e,39.3142,15.4238,63.06,0.0487,#705847,43.7197,41.6956,47.14,0.04,#9e5336,63.2718,52.5065,58.75,0.0357,#d98549,88.3035,38.3614,89.71,0.0127,#f7db94
2,P01,P01_s1618033_B1_neg_d060_00001_,,B1_neg_d060,0.06,-31.7657,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s1618033_B1_neg_d060_00001_.png,P01_s1618033_B1_neg_d060_00001_.png,,52e5b19ca6,P01_s1618033_B1_neg_d060_00001_.png,1024.0,1280.0,66.2943,19.7101,85.87,0.0869,#b19f7e,13.4334,13.5901,67.58,0.0945,#2f1f11,0.9435,63.3719,3.9246,6.0,0.1565,37.9629,11.6038,11.7216,66.21,0.0741,#2a1c0f,25.4304,26.9169,58.34,0.0824,#58331a,41.4721,39.4342,56.81,0.0638,#8f532c,54.654,33.7159,77.11,0.0732,#a07d4a,59.7427,49.6845,63.67,0.0496,#c77f41,74.9758,14.1644,90.44,0.0188,#c3b89f
3,P01,P01_s1618033_B1_pos_d030_00001_,,B1_pos_d030,0.03,15.7296,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s1618033_B1_pos_d030_00001_.png,P01_s1618033_B1_pos_d030_00001_.png,,52e5b19ca6,P01_s1618033_B1_pos_d030_00001_.png,1024.0,1280.0,56.6791,4.9593,268.04,0.0618,#838890,3.1668,1.3272,352.59,0.3584,#0e0b0c,0.9698,82.8628,11.3406,5.0,0.4229,61.5231,2.014,0.9869,352.6,0.328,#0a0708,38.6343,36.5836,29.7,0.0394,#90443f,47.0046,18.8404,46.66,0.095,#8c6759,51.259,62.51,40.69,0.0257,#ce5237,64.7504,49.2784,59.65,0.0196,#da8a51,84.8768,34.4824,87.52,0.0112,#eed193
4,P01,P01_s1618033_B1_pos_d045_00001_,,B1_pos_d045,0.045001,23.69,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s1618033_B1_pos_d045_00001_.png,P01_s1618033_B1_pos_d045_00001_.png,,52e5b19ca6,P01_s1618033_B1_pos_d045_00001_.png,1024.0,1280.0,76.3367,15.5278,82.05,0.037,#ccbaa0,2.4852,0.9897,359.12,0.3409,#0c0809,0.9773,71.7701,9.9032,5.0,0.3588,74.0882,1.5208,0.6189,350.33,0.3166,#070506,33.2052,44.9246,33.17,0.0417,#893029,48.071,74.7071,45.22,0.0193,#cc4216,60.571,22.8651,265.6,0.0422,#7595ba,72.34,70.826,80.03,0.0103,#e4a723,73.2909,14.9433,85.65,0.0144,#c1b299
5,P01,P01_s1618033_B1_pos_d060_00001_,,B1_pos_d060,0.06,31.7657,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s1618033_B1_pos_d060_00001_.png,P01_s1618033_B1_pos_d060_00001_.png,,52e5b19ca6,P01_s1618033_B1_pos_d060_00001_.png,1024.0,1280.0,76.5585,9.0806,99.61,0.0726,#c1bdac,3.4733,1.9994,6.98,0.2686,#110b0c,0.9649,79.7374,10.4751,5.0,0.3167,64.154,2.943,1.5307,349.47,0.2552,#0e0a0b,37.2049,65.6847,43.9,0.0274,#a32c0b,51.3437,35.2402,57.92,0.0615,#a66d48,67.9772,25.435,260.45,0.0455,#7faad2,80.883,58.0666,93.84,0.0093,#e2c858,82.6805,6.7963,104.15,0.0242,#d0cec1
6,P01,P01_s1618033_B6_neg_d030_00001_,,B6_neg_d030,0.03,-21.3119,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s1618033_B6_neg_d030_00001_.png,P01_s1618033_B6_neg_d030_00001_.png,,52e5b19ca6,P01_s1618033_B6_neg_d030_00001_.png,1024.0,1280.0,72.5564,33.7785,296.13,0.1368,#b1abe9,28.1343,39.3324,298.21,0.0598,#3e3b78,0.7137,52.0086,6.5134,5.0,0.2221,15.2448,22.9744,37.4184,297.99,0.0337,#313069,42.3759,44.3106,297.12,0.0765,#5e5ca5,49.8649,33.4615,304.51,0.1084,#7f6ea6,60.2859,41.998,295.44,0.1137,#8c8ad4,60.4234,32.4224,332.78,0.0285,#b880ac,74.983,29.0658,320.89,0.0222,#d3acdb
7,P01,P01_s1618033_B6_neg_d045_00001_,,B6_neg_d045,0.045001,-32.21,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s1618033_B6_neg_d045_00001_.png,P01_s1618033_B6_neg_d045_00001_.png,,52e5b19ca6,P01_s1618033_B6_neg_d045_00001_.png,1024.0,1280.0,76.8096,19.672,330.01,0.0978,#d5b4d0,65.0671,19.8606,326.18,0.1438,#b395b2,0.1859,17.7333,2.7422,2.0,0.1996,13.1817,59.9575,19.0592,334.64,0.0559,#a9869f,63.819,23.1869,324.47,0.0882,#b290b3,65.0711,18.5538,314.26,0.1113,#aa97b6,73.8042,31.7356,359.7,0.0435,#eda0b7,76.059,23.9459,295.88,0.0194,#bbb7e3,77.6908,28.1172,359.64,0.0605,#f2adc1
8,P01,P01_s1618033_B6_neg_d060_00001_,,B6_neg_d060,0.06,-43.405426,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s1618033_B6_neg_d060_00001_.png,P01_s1618033_B6_neg_d060_00001_.png,,52e5b19ca6,P01_s1618033_B6_neg_d060_00001_.png,1024.0,1280.0,78.2307,15.993,8.21,0.1416,#e0b7be,60.0514,18.2282,3.35,0.0827,#b1858f,0.2502,24.493,4.2936,3.0,0.1875,24.5559,53.1039,18.6429,5.88,0.0396,#9f737c,65.784,18.979,346.91,0.0941,#bd95a8,67.0037,12.2729,342.96,0.0934,#b69caa,71.7602,28.7585,12.57,0.0578,#e59da6,72.4174,36.8288,19.32,0.0339,#f4999d,77.5969,29.976,24.81,0.0311,#f8adaa
9,P01,P01_s1618033_B6_pos_d030_00001_,,B6_pos_d030,0.03,21.3119,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s1618033_B6_pos_d030_00001_.png,P01_s1618033_B6_pos_d030_00001_.png,,52e5b19ca6,P01_s1618033_B6_pos_d030_00001_.png,1024.0,1280.0,22.8437,29.2769,94.03,0.0367,#3f3606,0.3636,0.6545,53.38,0.6677,#030100,0.9658,53.6377,4.9825,5.0,0.6201,60.0169,0.0905,0.2357,31.86,0.5863,#010000,13.3762,20.9089,52.61,0.0338,#381b09,30.4693,39.8172,75.44,0.0096,#634104,37.0172,54.8851,57.85,0.0079,#8e4103,40.4563,40.908,109.1,0.0182,#5d641b,53.7282,60.2525,75.27,0.0077,#af750b
10,P01,1618033,B6_pos,B6_pos_d045,0.045001,32.21,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s1618033_B6_pos_d045_00001_.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,P01,1618033,B6_pos,B6_pos_d060,0.06,43.405426,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s1618033_B6_pos_d060_00001_.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,P01,P01_s1618033_baseline_00001_,,baseline,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s1618033_baseline_00001_.png,P01_s1618033_baseline_00001_.png,,52e5b19ca6,P01_s1618033_baseline_00001_.png,1024.0,1280.0,59.6883,50.9744,47.57,0.052,#d6764f,2.1542,0.8684,2.01,0.3909,#0a0708,0.9736,84.1712,11.9207,5.0,0.4399,51.4954,1.3012,0.5396,345.99,0.3681,#060405,38.8009,25.9042,24.2,0.0436,#844c4b,49.8608,45.0575,35.35,0.0259,#b95b4c,51.1495,18.354,54.79,0.0718,#947361,70.3403,52.035,61.83,0.0148,#eb9959,85.4724,37.348,85.15,0.0126,#f3d18f
13,P01,P01_s1618033_scrA_neg_d030_00001_,,scrA_neg_d030,0.03,-15.7296,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s1618033_scrA_neg_d030_00001_.png,P01_s1618033_scrA_neg_d030_00001_.png,,52e5b19ca6,P01_s1618033_scrA_neg_d030_00001_.png,1024.0,1280.0,63.024,2.5164,161.13,0.0402,#959a97,2.4667,1.0985,343.84,0.2995,#0b080a,0.9831,78.127,11.0674,5.0,0.3416,41.2222,2.1131,0.9717,329.3,0.2912,#090709,37.1098,27.7173,28.93,0.0412,#814743,52.285,16.1333,62.06,0.0505,#927865,57.946,42.194,42.7,0.0286,#ca745b,76.0783,12.4329,232.54,0.01,#a2c1cd,80.2402,38.0158,75.51,0.0159,#eebf83
14,P01,P01_s1618033_scrA_neg_d045_00001_,,scrA_neg_d045,0.045001,-23.69,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s1618033_scrA_neg_d045_00001_.png,P01_s1618033_scrA_neg_d045_00001_.png,,52e5b19ca6,P01_s1618033_scrA_neg_d045_00001_.png,1024.0,1280.0,71.3922,13.1413,97.78,0.036,#b5af97,3.3449,1.7677,355.02,0.2479,#100b0c,0.9911,83.6423,9.5404,5.0,0.2713,67.3526,2.4877,1.3409,338.95,0.2206,#0c080a,28.9171,34.6404,34.44,0.0508,#723027,48.2666,68.6935,43.83,0.0189,#c84723,49.7055,31.1711,54.75,0.0464,#9f6a4c,75.5316,59.6713,76.95,0.0122,#eeaf4b,86.1299,10.066,95.46,0.0112,#ded7c5
15,P01,P01_s1618033_scrA_neg_d060_00001_,,scrA_neg_d060,0.06,-31.7657,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s1618033_scrA_neg_d060_00001_.png,P01_s1618033_scrA_neg_d060_00001_.png,,52e5b19ca6,P01_s1618033_scrA_neg_d060_00001_.png,1024.0,1280.0,63.1738,12.3747,239.7,0.0961,#829dac,6.9102,5.4998,219.14,0.1615,#0a171a,0.8766,66.8236,4.8053,6.0,0.2121,34.2376,6.4463,5.5695,220.44,0.1692,#081619,24.2794,7.839,22.68,0.0429,#463635,38.627,39.8071,47.96,0.0097,#8d482c,48.8363,24.4226,261.37,0.0359,#4f789c,54.6527,20.2961,68.31,0.0253,#9b7d63,73.27,12.0697,193.77,0.0187,#99bbb9
16,P01,P01_s1618033_scrA_pos_d030_00001_,,scrA_pos_d030,0.03,15.7296,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s1618033_scrA_pos_d030_00001_.png,P01_s1618033_scrA_pos_d030_00001_.png,,52e5b19ca6,P01_s1618033_scrA_pos_d030_00001_.png,1024.0,1280.0,64.9887,4.2367,67.21,0.051,#a49c97,1.6955,0.7816,345.65,0.3819,#080607,0.9664,86.6083,7.9822,5.0,0.439,55.7544,1.1177,0.5007,339.44,0.3694,#050405,28.4198,39.7019,27.17,0.0349,#782729,48.2155,52.5802,39.35,0.0264,#bb523c,51.0292,23.5285,46.44,0.0696,#9d6f5d,69.0208,56.2551,55.78,0.0257,#f19055,87.7259,38.2384,85.32,0.0163,#fbd893
17,P01,P01_s1618033_scrA_pos_d045_00001_,,scrA_pos_d045,0.045001,23.69,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s1618033_scrA_pos_d045_00001_.png,P01_s1618033_scrA_pos_d045_00001_.png,,52e5b19ca6,P01_s1618033_scrA_pos_d045_00001_.png,1024.0,1280.0,54.3345,15.8759,269.65,0.038,#72839d,1.493,1.222,340.79,0.4724,#080506,0.9782,72.8353,12.6298,4.0,0.5076,80.8017,0.9631,0.8679,344.7,0.4512,#050304,35.7675,52.6214,28.44,0.0346,#9b2b2f,38.6743,33.7584,48.85,0.0563,#864c33,50.8705,23.2978,356.37,0.0212,#9e6b7c,51.6768,81.6696,40.64,0.0091,#e33e21,73.7985,65.2695,72.47,0.0137,#f2a63e
18,P01,P01_s1618033_scrA_pos_d060_00001_,,scrA_pos_d060,0.06,31.7657,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s1618033_scrA_pos_d060_00001_.png,P01_s1618033_scrA_pos_d060_00001_.png,,52e5b19ca6,P01_s1618033_scrA_pos_d060_00001_.png,1024.0,1280.0,53.5863,13.0256,260.5,0.0381,#6f8296,2.4062,2.007,13.66,0.5032,#0e0708,0.9793,67.8327,6.0857,6.0,0.4554,66.1582,1.1701,0.8246,356.85,0.375,#060404,14.1656,28.5739,309.02,0.0115,#2c1c43,20.5971,15.8623,43.21,0.0804,#462b22,34.8975,64.374,39.35,0.0188,#9e2112,44.5644,30.0213,34.85,0.021,#97594e,69.0028,66.9828,67.93,0.011,#eb9532
19,P01,P01_s1618033_scrB_neg_d030_00001_,,scrB_neg_d030,0.03,-21.3119,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s1618033_scrB_neg_d030_00001_.png,P01_s1618033_scrB_neg_d030_00001_.png,,52e5b19ca6,P01_s1618033_scrB_neg_d030_00001_.png,1024.0,1280.0,80.2715,32.3179,113.57,0.0424,#c4cd8f,20.3553,30.4008,114.56,0.2316,#2b3502,0.9752,72.898,5.2937,6.0,0.3289,50.3049,19.7418,30.1233,115.28,0.222,#293401,42.742,46.0005,82.15,0.1069,#816011,55.7194,77.1683,55.46,0.0359,#da6105,72.573,73.3792,77.83,0.0326,#eaa51d,79.4335,61.1574,96.11,0.0492,#dac64d,92.6398,26.8633,129.3,0.0092,#d8f2c1
20,P01,P01_s1618033_scrB_neg_d045_00001_,,scrB_neg_d045,0.045001,-32.21,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s1618033_scrB_neg_d045_00001_.png,P01_s1618033_scrB_neg_d045_00001_.png,,52e5b19ca6,P01_s1618033_scrB_neg_d045_00001_.png,1024.0,1280.0,39.3659,69.6235,47.54,0.0587,#aa3300,16.6842,24.1396,89.73,0.1742,#332800,0.9322,32.2265,3.2902,4.0,0.2629,54.9755,16.3498,23.6957,90.7,0.1566,#322800,24.9094,38.782,64.22,0.1063,#5c3000,28.146,45.4124,58.82,0.0785,#6d3200,37.2372,49.8396,69.05,0.0524,#814b00,38.9599,57.2082,59.1,0.0423,#944600,48.5763,78.6713,49.17,0.0024,#cd4500
21,P01,1618033,scrB_neg,scrB_neg_d060,0.06,-43.405426,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s1618033_scrB_neg_d060_00001_.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,P01,P01_s1618033_scrB_pos_d030_00001_,,scrB_pos_d030,0.03,21.3119,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s1618033_scrB_pos_d030_00001_.png,P01_s1618033_scrB_pos_d030_00001_.png,,52e5b19ca6,P01_s1618033_scrB_pos_d030_00001_.png,1024.0,1280.0,20.4896,23.9136,303.55,0.0352,#352c4f,0.0667,0.9258,294.99,0.485,#000002,0.9575,47.0777,7.6551,4.0,0.491,40.8399,0.0247,0.3996,293.3,0.4198,#000001,1.9893,15.5287,295.38,0.0713,#08031e,9.1127,33.3902,305.55,0.0172,#1c113f,10.2402,23.8305,343.5,0.0247,#340d26,29.3698,41.2395,15.79,0.0139,#7e2436,47.1025,37.4291,26.4,0.0081,#aa5755
23,P01,P01_s1618033_scrB_pos_d045_00001_,,scrB_pos_d045,0.045001,32.21,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s1618033_scrB_pos_d045_00001_.png,P01_s1618033_scrB_pos_d045_00001_.png,,52e5b19ca6,P01_s1618033_scrB_pos_d045_00001_.png,1024.0,1280.0,63.8333,19.1374,105.32,0.0533,#9f9c7a,0.7518,2.4029,292.38,0.569,#030208,0.9741,65.7497,9.4269,5.0,0.5092,39.6437,0.3904,1.4547,292.45,0.4742,#010105,8.7982,41.0984,303.06,0.0221,#141048,17.2837,31.3615,335.45,0.0175,#48173e,40.6634,28.445,14.29,0.0199,#8d4d56,65.5488,28.8803,93.8,0.0142,#ae9f6b,66.1401,3.7302,197.71,0.035,#99a3a3
24,P01,P01_s1618033_scrB_pos_d060_00001_,,scrB_pos_d060,0.06,43.405426,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s1618033_scrB_pos_d060_00001_.png,P01_s1618033_scrB_pos_d060_00001_.png,,52e5b19ca6,P01_s1618033_scrB_pos_d060_00001_.png,1024.0,1280.0,97.6125,9.7582,184.07,0.1256,#e3fef9,95.8639,17.297,163.36,0.1104,#d4fce9,0.0683,5.787,1.1598,1.0,0.2107,8.4434,91.7574,20.0161,158.32,0.0288,#c6f1d9,95.1515,24.7213,151.27,0.0538,#cdfdd9,95.4905,21.9987,196.91,0.0336,#bbfefe,96.1813,22.4145,142.87,0.0947,#dafdd9,96.4255,25.9706,134.68,0.0372,#defed0,97.5443,17.5272,135.61,0.116,#e9fee0
25,P01,P01_s2718281_B1_neg_d030_00001_,,B1_neg_d030,0.03,-15.7296,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_B1_neg_d030_00001_.png,P01_s2718281_B1_neg_d030_00001_.png,,52e5b19ca6,P01_s2718281_B1_neg_d030_00001_.png,1024.0,1280.0,67.5599,13.806,76.87,0.0535,#b4a28d,2.9506,0.8544,0.5,0.3612,#0d0a0b,0.9621,83.0293,11.411,5.0,0.3853,50.6721,1.6363,0.3842,12.97,0.324,#070606,33.0876,27.227,32.83,0.0613,#753f38,39.5169,45.7031,33.3,0.0283,#9c3f36,65.1994,13.3136,251.29,0.0288,#89a2b4,66.265,51.0564,51.98,0.0284,#e7895a,84.6656,30.7466,78.58,0.0119,#f3ce9b
26,P01,P01_s2718281_B1_neg_d045_00001_,,B1_neg_d045,0.045001,-23.69,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_B1_neg_d045_00001_.png,P01_s2718281_B1_neg_d045_00001_.png,,52e5b19ca6,P01_s2718281_B1_neg_d045_00001_.png,1024.0,1280.0,69.5668,9.7761,84.52,0.0844,#b3a998,3.8598,1.1586,42.26,0.2394,#100d0c,0.9578,84.2069,4.8587,6.0,0.3172,51.0036,2.5444,1.022,51.59,0.2189,#0c0907,20.1717,13.5526,48.27,0.0983,#422b22,38.6927,28.6009,44.03,0.0745,#834d3c,47.5744,45.8025,46.51,0.0459,#ad5a3a,62.9116,52.0257,57.79,0.0275,#d8834a,86.7513,38.8558,87.47,0.0145,#f6d68f
27,P01,P01_s2718281_B1_neg_d060_00001_,,B1_neg_d060,0.06,-31.7657,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_B1_neg_d060_00001_.png,P01_s2718281_B1_neg_d060_00001_.png,,52e5b19ca6,P01_s2718281_B1_neg_d060_00001_.png,1024.0,1280.0,56.0706,44.8325,70.8,0.07,#b27b3c,16.4363,16.6915,65.1,0.0786,#382413,0.9479,46.2331,5.9253,4.0,0.1954,37.1382,14.2993,14.6511,64.61,0.0527,#322112,25.026,26.2065,57.83,0.0781,#57321a,39.6637,23.046,97.41,0.1124,#655e38,40.1089,38.8198,59.93,0.0561,#895127,44.6213,32.9828,83.97,0.083,#7f6632,60.5323,51.7893,69.8,0.0162,#c5843a
28,P01,P01_s2718281_B1_pos_d030_00001_,,B1_pos_d030,0.03,15.7296,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_B1_pos_d030_00001_.png,P01_s2718281_B1_pos_d030_00001_.png,,52e5b19ca6,P01_s2718281_B1_pos_d030_00001_.png,1024.0,1280.0,56.6891,8.4258,67.68,0.047,#93867b,3.4222,1.4072,355.27,0.3117,#0f0b0d,0.9715,79.3406,11.1025,5.0,0.288,58.211,1.6218,0.7659,351.12,0.2593,#080506,37.663,38.8074,27.39,0.0287,#913f3e,52.7402,58.9769,39.95,0.0281,#cf593f,55.0613,22.1996,265.81,0.0257,#6886aa,65.9863,48.3455,62.57,0.0203,#da9054,80.9625,18.1137,83.74,0.0133,#dac7a8
29,P01,P01_s2718281_B1_pos_d045_00001_,,B1_pos_d045,0.045001,23.69,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_B1_pos_d045_00001_.png,P01_s2718281_B1_pos_d045_00001_.png,,52e5b19ca6,P01_s2718281_B1_pos_d045_00001_.png,1024.0,1280.0,70.1684,13.5885,75.62,0.0318,#bba994,2.1025,0.866,7.42,0.3357,#0a0707,0.9828,81.0798,7.6876,5.0,0.3659,69.0574,1.2462,0.5053,0.71,0.3098,#060405,28.4849,41.3551,30.6,0.0304,#792725,39.6043,69.5628,39.38,0.023,#b22816,44.4132,26.0975,276.07,0.0561,#516a94,64.5687,67.4759,68.29,0.0129,#dd8923,82.3259,16.0404,84.89,0.0068,#dccbaf
30,P01,P01_s2718281_B1_pos_d060_00001_,,B1_pos_d060,0.06,31.7657,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_B1_pos_d060_00001_.png,P01_s2718281_B1_pos_d060_00001_.png,,52e5b19ca6,P01_s2718281_B1_pos_d060_00001_.png,1024.0,1280.0,80.4725,8.1276,98.55,0.0724,#ccc8b9,3.3516,1.6929,22.53,0.2474,#100b0b,0.9659,79.4621,8.0273,6.0,0.3454,67.7551,2.3051,1.2749,2.88,0.2251,#0c0708,25.4346,36.0456,41.14,0.0527,#68291a,36.1532,69.03,41.86,0.0295,#a52208,63.9753,27.6698,78.28,0.1203,#b5966b,74.0594,64.5258,85.76,0.0123,#ddb037,81.7672,4.4612,108.32,0.0275,#ccccc3
31,P01,P01_s2718281_B6_neg_d030_00001_,,B6_neg_d030,0.03,-21.3119,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_B6_neg_d030_00001_.png,P01_s2718281_B6_neg_d030_00001_.png,,52e5b19ca6,P01_s2718281_B6_neg_d030_00001_.png,1024.0,1280.0,69.0084,37.4952,296.77,0.137,#a7a1e5,26.2246,41.1436,298.39,0.0578,#383676,0.7087,49.412,8.0412,4.0,0.1927,21.7668,22.7064,39.5093,298.32,0.0415,#302f6b,45.3383,51.2632,296.65,0.0636,#6262b8,55.0511,37.7574,318.03,0.0415,#9f74b0,56.0664,45.4368,296.58,0.1291,#817ecd,57.9601,29.4964,349.8,0.0182,#b87895,72.1184,29.5833,324.72,0.0249,#cfa3d0
32,P01,P01_s2718281_B6_neg_d045_00001_,,B6_neg_d045,0.045001,-32.21,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_B6_neg_d045_00001_.png,P01_s2718281_B6_neg_d045_00001_.png,,52e5b19ca6,P01_s2718281_B6_neg_d045_00001_.png,1024.0,1280.0,68.9453,20.4528,314.14,0.1428,#b6a1c3,53.743,15.9363,332.07,0.0738,#93798e,0.2025,19.5922,2.5644,4.0,0.2513,14.6009,49.9982,15.0549,343.21,0.066,#8c6f7f,55.6141,21.1123,315.09,0.112,#937d9f,56.3073,20.0205,330.16,0.1393,#9e7d99,62.9515,26.9223,342.42,0.0749,#bf88a7,63.8784,29.6558,15.59,0.0218,#cf878e,69.5904,26.8305,4.19,0.0474,#da98a7
33,P01,P01_s2718281_B6_neg_d060_00001_,,B6_neg_d060,0.06,-43.405426,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v1_steps5\renders\P01_s2718281_B6_neg_d060_00001_.png,P01_s2718281_B6_neg_d060_00001_.png,,52e5b19ca6,P01_s2718281_B6_neg_d060_00001_.png,1024.0,1280.0,47.645,16.571,324.87,0.0736,#816a81,14.3186,19.7476,313.86,0.0992,#2d1e38,0.8066,35.6642,4.897,3.0,0.252,8.284,12.5741,18.0762,315.58,0.0631,#2a1b32,21.8174,19.505,330.99,0.0481,#472b42,24.5595,26.3602,306.56,0.1045,#41335a,28.4333,21.5074,306.7,0.1474,#4a3d5e,32.4111,22.385,325.56,0.0691,#604260,48.2384,21.0147,358.69,0.0085,#946674
